Country_Region,French Name,Continent,Last_Update,Confirmed,Deaths,Recovered,Active
Libya,Libye,Afrique,2020-05-09 02:32:35,64,3,24,37
Liechtenstein,Liechtenstein,Europe,2020-05-09 02:32:35,82,1,55,26
Lithuania,Lituanie,Europe,2020-05-09 02:32:35,1436,49,765,622
Luxembourg,Luxembourg,Europe,2020-05-09 02:32:35,3871,100,3526,245
Madagascar,Madagascar,Afrique,2020-05-09 02:32:35,193,0,101,92
Malawi,Malawi,Afrique,2020-05-09 02:32:35,43,3,14,26
Malaysia,Malaisie,Asie,2020-05-09 02:32:35,6535,107,4864,1564
Maldives,Maldives,Asie,2020-05-09 02:32:35,744,3,20,721
Mali,Mali,Afrique,2020-05-09 02:32:35,668,35,285,348
Malta,Malte,Europe,2020-05-09 02:32:35,489,5,419,65
Mauritania,Mauritanie,Afrique,2020-05-09 02:32:35,8,1,6,1
Mauritius,Maurice,Afrique,2020-05-09 02:32:35,332,10,320,2
Mexico,Mexique,Amérique du Nord,2020-05-09 02:32:35,31522,3160,20314,8048
Moldova,Moldavie,Asie,2020-05-09 02:32:35,4728,150,1826,2752
Monaco,Monaco,Europe,2020-05-09 02:32:35,95,4,82,9
Mongolia,Mongolie,Asie,2020-05-09 02:32:35,42,0,13,29
Montenegro,Montenegro,Europe,2020-05-09 02:32:35,324,8,267,49
Morocco,Maroc,Afrique,2020-05-09 02:32:35,5711,186,2324,3201
Mozambique,Mozambique,Afrique,2020-05-09 02:32:35,82,0,27,55
MS Zaandam,MS Zaandam,,2020-05-09 02:32:35,9,2,0,7
Myanmar,Birmanie,Asie,2020-05-09 02:32:35,177,6,67,104
Namibia,Namibie,Afrique,2020-05-09 02:32:35,16,0,9,7
Nepal,Népal,Asie,2020-05-09 02:32:35,102,0,31,71
Netherlands,Pays-Bas,Europe,2020-05-09 02:32:35,42292,5377,147,36768
New Zealand,Nouvelle-Zélande,Océanie,2020-05-09 02:32:35,1492,21,1368,103
Nicaragua,Nicaragua,Amérique Centrale,2020-05-09 02:32:35,16,5,7,4
Niger,Niger,Afrique,2020-05-09 02:32:35,795,44,600,151
Nigeria,Nigeria,Afrique,2020-05-09 02:32:35,3912,117,679,3116
North Macedonia,Macédoine du Nord,Europe,2020-05-09 02:32:35,1586,90,1099,397
Norway,Norvège,Europe,2020-05-09 02:32:35,8070,218,32,7820
Oman,Oman,Moyen-Orient,2020-05-09 02:32:35,3112,16,1025,2071
Pakistan,Pakistan,Asie,2020-05-09 02:32:35,26435,599,7530,18306
Panama,Panama,Amérique Centrale,2020-05-09 02:32:35,8070,231,886,6953
Papua New Guinea,Papouasie Nouvelle Guinée,Océanie,2020-05-09 02:32:35,8,0,8,0
Paraguay,Paraguay,Amérique du Sud,2020-05-09 02:32:35,563,10,152,401
Peru,Pérou,Amérique du Sud,2020-05-09 02:32:35,61847,1714,19012,41121
Philippines,Philippines,Asie,2020-05-09 02:32:35,10463,696,1734,8033
Poland,Pologne,Europe,2020-05-09 02:32:35,15366,776,5184,9406
Portugal,Portugal,Europe,2020-05-09 02:32:35,27268,1114,2422,23732
Qatar,Qatar,Moyen-Orient,2020-05-09 02:32:35,20201,12,2370,17819
R. B. de Venezuela,Venezuela,Amérique du Sud,2020-05-09 02:32:35,388,10,190,188
Republic of Korea,Corée du Sud,Asie,2020-05-09 02:32:35,10840,256,9568,1016
Republic of Yemen,Yemen,Moyen-Orient,2020-05-09 02:32:35,34,7,1,26
Romania,Roumanie,Europe,2020-05-09 02:32:35,14811,923,6423,7465
Russian Federation,Russie,Asie,2020-05-09 02:32:35,187859,1723,26608,159528
Rwanda,Rwanda,Afrique,2020-05-09 02:32:35,273,0,136,137
Saint Kitts and Nevis,Saint-Christophe-et-Niévès,Amérique Centrale,2020-05-09 02:32:35,15,0,13,2
Saint Lucia,Sainte Lucie,Amérique Centrale,2020-05-09 02:32:35,18,0,17,1
Saint Vincent and the Grenadines,Saint Vincent et les Grenadines,Amérique Centrale,2020-05-09 02:32:35,17,0,9,8
San Marino,Saint Marin,Europe,2020-05-09 02:32:35,623,41,114,468
Sao Tome and Principe,Sao Tomé-et-Principe,Afrique,2020-05-09 02:32:35,208,5,4,199
Saudi Arabia,Arabie Saoudite,Moyen-Orient,2020-05-09 02:32:35,35432,229,9120,26083
Senegal,Sénégal,Afrique,2020-05-09 02:32:35,1551,13,611,927
Serbia,Serbie,Europe,2020-05-09 02:32:35,9943,209,2453,7281
Seychelles,Seychelles,Asie,2020-05-09 02:32:35,11,0,8,3
Sierra Leone,Sierra Leone,Afrique,2020-05-09 02:32:35,257,17,54,186
Singapore,Singapour,Asie,2020-05-09 02:32:35,21707,20,2040,19647
Slovak Republic,Slovaquie,Europe,2020-05-09 02:32:35,1455,26,905,524
Slovenia,Slovénie,Europe,2020-05-09 02:32:35,1450,100,252,1098
Somalia,Somalie,Afrique,2020-05-09 02:32:35,928,44,106,778
South Africa,Afrique du Sud,Afrique,2020-05-09 02:32:35,8895,178,3153,5564
South Sudan,Sud Soudan,Afrique,2020-05-09 02:32:35,120,0,2,118
Spain,Espagne,Europe,2020-05-09 02:32:35,222857,26299,131148,65410
Sri Lanka,Sri Lanka,Asie,2020-05-09 02:32:35,835,9,240,586
Sudan,Soudan,Afrique,2020-05-09 02:32:35,1111,59,102,950
Suriname,Suriname,Amérique du Sud,2020-05-09 02:32:35,10,1,9,0
Sweden,Suède,Europe,2020-05-09 02:32:35,25265,3175,4971,17119
Switzerland,Suisse,Europe,2020-05-09 02:32:35,30207,1823,26100,2284
Syrian Arab Republic,Syrie,Moyen-Orient,2020-05-09 02:32:35,47,3,29,15
Taiwan,Taiwan,Asie,2020-05-09 02:32:35,440,6,355,79
Tajikistan,Tajikistan,Asie,2020-05-09 02:32:35,522,12,0,510
Tanzania,Tanzanie,Afrique,2020-05-09 02:32:35,509,21,183,305
Thailand,Thaïlande,Asie,2020-05-09 02:32:35,3000,55,2784,161
The Bahamas,Les Bahamas,Amérique Centrale,2020-05-09 02:32:35,92,11,31,50
The Gambia,Gambie,Afrique,2020-05-09 02:32:35,20,1,9,10
Timor-Leste,Timor Oriental,Asie,2020-05-09 02:32:35,24,0,21,3
Togo,Togo,Afrique,2020-05-09 02:32:35,145,10,85,50
Trinidad and Tobago,Trinidad et Tobago,Amérique Centrale,2020-05-09 02:32:35,116,8,103,5
Tunisia,Tunisie,Afrique,2020-05-09 02:32:35,1030,45,638,347
Turkey,Turquie,Europe,2020-05-09 02:32:35,135569,3689,86396,45484
Uganda,Ouganda,Afrique,2020-05-09 02:32:35,101,0,55,46
Ukraine,Ukraine,Europe,2020-05-09 02:32:35,14195,361,2706,11128
United Arab Emirates,Émirats Arabes Unis,Moyen-Orient,2020-05-09 02:32:35,16793,174,3837,12782
United Kingdom,Royaume-Uni,Europe,2020-05-09 02:32:35,212629,31316,997,180316
United States of America,États-Unis,Amérique du Nord,2020-05-09 02:32:35,1283929,77180,198993,1027704
Uruguay,Uruguay,Amérique du Sud,2020-05-09 02:32:35,694,18,506,170
Uzbekistan,Ouzbékistan,Asie,2020-05-09 02:32:35,2325,10,1775,540
Vietnam,Vietnam,Asie,2020-05-09 02:32:35,288,0,241,47
West Bank and Gaza,Palestine,Moyen-Orient,2020-05-09 02:32:35,375,2,228,145
Western Sahara,Sahara Occidental,Afrique,2020-05-09 02:32:35,6,0,5,1
Zambia,Zambie,Afrique,2020-05-09 02:32:35,167,4,111,52
Zimbabwe,Zimbabwe,Afrique,2020-05-09 02:32:35,34,4,9,21
,Serbie,,2020-05-09 02:32:35,,,,
,Slovaquie,,2020-05-09 02:32:35,,,,
,Macédoine du Nord,,2020-05-09 02:32:35,,,,
,,,2020-05-09 02:32:35,,,,
,,,2020-05-09 02:32:35,,,,
,,,2020-05-09 02:32:35,,,,
,,,2020-05-09 02:32:35,,,,
,,,2020-05-09 02:32:35,,,,
,,,2020-05-09 02:32:35,,,,
,,,2020-05-09 02:32:35,,,,
,,,2020-05-09 02:32:35,,,,
,,,2020-05-09 02:32:35,,,,
,,,2020-05-09 02:32:35,,,,
,,,2020-05-09 02:32:35,,,,
,,,2020-05-09 02:32:35,,,,
,,,2020-05-09 02:32:35,,,,
,,,2020-05-09 02:32:35,,,,
,,,2020-05-09 02:32:35,,,,
,,,2020-05-09 02:32:35,,,,
,,,2020-05-09 02:32:35,,,,
,,,2020-05-09 02:32:35,,,,
,,,2020-05-09 02:32:35,,,,
,,,2020-05-09 02:32:35,,,,
,,,2020-05-09 02:32:35,,,,
,,,2020-05-09 02:32:35,,,,
,,,2020-05-09 02:32:35,,,,
,,,2020-05-09 02:32:35,,,,
,,,2020-05-09 02:32:35,,,,
,,,2020-05-09 02:32:35,,,,
,,,2020-05-09 02:32:35,,,,
