Country_Region,French Name,Continent,Last_Update,Confirmed,Deaths,Recovered,Active
Guinea,Guinée,Afrique,2020-04-24 03:30:50,862,6,170,686
Guinea-Bissau,Guinée-Bissau,Afrique,2020-04-24 03:30:50,50,0,3,47
Guyana,Guyane,Amérique du Sud,2020-04-24 03:30:50,70,7,9,54
Haiti,Haïti,Amérique Centrale,2020-04-24 03:30:50,72,5,2,65
Holy See,Iles Anglo-Normandes,Europe,2020-04-24 03:30:50,9,0,2,7
Honduras,Honduras,Amérique Centrale,2020-04-24 03:30:50,519,47,31,441
Hungary,Hongrie,Europe,2020-04-24 03:30:50,2284,239,390,1655
Iceland,Islande,Europe,2020-04-24 03:30:50,1789,10,1509,270
India,Inde,Asie,2020-04-24 03:30:50,23077,721,5012,17344
Indonesia,Indonésie,Asie,2020-04-24 03:30:50,7775,647,960,6168
Iraq,Irak,Moyen-Orient,2020-04-24 03:30:50,1677,83,1171,423
Ireland,Irlande,Europe,2020-04-24 03:30:50,17607,794,9233,7580
Islamic Republic of Iran,Iran,Moyen-Orient,2020-04-24 03:30:50,87026,5481,64843,16702
Israel,Israël,Moyen-Orient,2020-04-24 03:30:50,14803,192,5611,9000
Italy,Italie,Europe,2020-04-24 03:30:50,189973,25549,57576,106848
Jamaica,Jamaïque,Amérique Centrale,2020-04-24 03:30:50,257,6,28,223
Japan,Japon,Asie,2020-04-23 00:00:00,12368,328,1494,10546
Jordan,Jordanie,Moyen-Orient,2020-04-24 03:30:50,437,7,318,112
Kazakhstan,Kazakhstan,Asie,2020-04-24 03:30:50,2289,20,560,1709
Kenya,Kenya,Afrique,2020-04-24 03:30:50,320,14,89,217
Kosovo,Kosovo,Europe,2020-04-24 03:30:50,510,12,93,405
Kuwait,Koweit,Moyen-Orient,2020-04-24 03:30:50,2399,14,498,1887
Kyrgyz Republic,Kirghizistan,Asie,2020-04-24 03:30:50,631,8,302,321
Lao People's Democratic Republic,Laos,Asie,2020-04-24 03:30:50,19,0,4,15
Latvia,Lettonie,Europe,2020-04-24 03:30:50,778,11,133,634
Lebanon,Liban,Moyen-Orient,2020-04-24 03:30:50,688,22,140,526
Liberia,Liberia,Afrique,2020-04-24 03:30:50,101,8,20,73
Libya,Libye,Afrique,2020-04-24 03:30:50,60,2,15,43
Liechtenstein,Liechtenstein,Europe,2020-04-24 03:30:50,81,1,55,25
Lithuania,Lituanie,Europe,2020-04-24 03:30:50,1398,40,399,959
Luxembourg,Luxembourg,Europe,2020-04-24 03:30:50,3665,83,728,2854
Madagascar,Madagascar,Afrique,2020-04-24 03:30:50,121,0,58,63
Malawi,Malawi,Afrique,2020-04-24 03:30:50,33,3,3,27
Malaysia,Malaisie,Asie,2020-04-24 03:30:50,5603,95,3542,1966
Maldives,Maldives,Asie,2020-04-24 03:30:50,108,0,16,92
Mali,Mali,Afrique,2020-04-24 03:30:50,309,21,77,211
Malta,Malte,Europe,2020-04-24 03:30:50,445,3,204,238
Mauritania,Mauritanie,Afrique,2020-04-24 03:30:50,7,1,6,0
Mauritius,Maurice,Afrique,2020-04-24 03:30:50,331,9,266,56
Mexico,Mexique,Amérique du Nord,2020-04-24 03:30:50,11633,1069,2627,7937
Moldova,Moldavie,Asie,2020-04-24 03:31:05,2926,80,661,2185
Monaco,Monaco,Europe,2020-04-24 03:31:05,94,4,35,55
Mongolia,Mongolie,Asie,2020-04-24 03:30:50,36,0,9,27
Montenegro,Montenegro,Europe,2020-04-24 03:30:50,316,5,123,188
Morocco,Maroc,Afrique,2020-04-24 03:30:50,3568,155,456,2957
Mozambique,Mozambique,Afrique,2020-04-24 03:30:50,46,0,9,37
MS Zaandam,MS Zaandam,,2020-04-24 03:30:50,9,2,0,7
Myanmar,Birmanie,Asie,2020-04-24 03:30:50,139,5,9,125
Namibia,Namibie,Afrique,2020-04-24 03:30:50,16,0,7,9
Nepal,Népal,Asie,2020-04-24 03:30:50,48,0,10,38
Netherlands,Pays-Bas,Europe,2020-04-24 03:30:50,35921,4192,101,31628
New Zealand,Nouvelle-Zélande,Océanie,2020-04-24 03:30:50,1456,17,1095,344
Nicaragua,Nicaragua,Amérique Centrale,2020-04-24 03:30:50,11,3,7,1
Niger,Niger,Afrique,2020-04-24 03:30:50,671,24,256,391
Nigeria,Nigeria,Afrique,2020-04-24 03:30:50,981,31,197,753
North Macedonia,Macédoine du Nord,Europe,2020-04-24 03:30:50,1300,56,301,943
Norway,Norvège,Europe,2020-04-24 03:30:50,7401,194,32,7175
Oman,Oman,Moyen-Orient,2020-04-24 03:30:50,1716,9,307,1400
Pakistan,Pakistan,Asie,2020-04-24 03:30:50,11155,237,2527,8391
Panama,Panama,Amérique Centrale,2020-04-24 03:30:50,5166,146,271,4749
Papua New Guinea,Papouasie Nouvelle Guinée,Océanie,2020-04-24 03:30:50,8,0,0,8
Paraguay,Paraguay,Amérique du Sud,2020-04-24 03:30:50,213,9,67,137
Peru,Pérou,Amérique du Sud,2020-04-24 03:30:50,20914,572,7422,12920
Philippines,Philippines,Asie,2020-04-24 03:30:50,6981,462,722,5797
Poland,Pologne,Europe,2020-04-24 03:30:50,10511,454,1740,8317
Portugal,Portugal,Europe,2020-04-24 03:30:50,22353,820,1201,20332
Qatar,Qatar,Moyen-Orient,2020-04-24 03:30:50,7764,10,750,7004
R. B. de Venezuela,Venezuela,Amérique du Sud,2020-04-24 03:30:50,311,10,126,175
Republic of Korea,Corée du Sud,Asie,2020-04-24 03:30:50,10708,240,8501,1967
Republic of Yemen,Yemen,Moyen-Orient,2020-04-24 03:30:50,1,0,0,1
Romania,Roumanie,Europe,2020-04-24 03:30:50,10096,545,2478,7073
Russian Federation,Russie,Asie,2020-04-24 03:30:50,62773,555,4891,57327
Rwanda,Rwanda,Afrique,2020-04-24 03:30:50,154,0,87,67
Saint Kitts and Nevis,Saint-Christophe-et-Niévès,Amérique Centrale,2020-04-24 03:30:50,15,0,1,14
Saint Lucia,Sainte Lucie,Amérique Centrale,2020-04-24 03:30:50,15,0,15,0
Saint Vincent and the Grenadines,Saint Vincent et les Grenadines,Amérique Centrale,2020-04-24 03:30:50,13,0,3,10
San Marino,Saint Marin,Europe,2020-04-24 03:30:50,501,40,63,398
Sao Tome and Principe,Sao Tomé-et-Principe,Afrique,2020-04-24 03:30:50,4,0,0,4
Saudi Arabia,Arabie Saoudite,Moyen-Orient,2020-04-24 03:30:50,13930,121,1925,11884
Senegal,Sénégal,Afrique,2020-04-24 03:30:50,479,6,257,216
Serbia,Serbie,Europe,2020-04-24 03:30:50,6630,125,870,5635
Seychelles,Seychelles,Asie,2020-04-24 03:30:50,11,0,6,5
Sierra Leone,Sierra Leone,Afrique,2020-04-24 03:30:50,64,1,10,53
Singapore,Singapour,Asie,2020-04-24 03:30:50,11178,12,924,10242
Slovak Republic,Slovaquie,Europe,2020-04-24 03:30:50,1325,15,288,1022
Slovenia,Slovénie,Europe,2020-04-24 03:30:50,1366,79,211,1076
Somalia,Somalie,Afrique,2020-04-24 03:30:50,328,16,8,304
South Africa,Afrique du Sud,Afrique,2020-04-24 03:30:50,3953,75,1473,2405
South Sudan,Sud Soudan,Afrique,2020-04-24 03:30:50,5,0,0,5
Spain,Espagne,Europe,2020-04-24 03:30:50,213024,22157,89250,101617
Sri Lanka,Sri Lanka,Asie,2020-04-24 03:30:50,368,7,107,254
Sudan,Soudan,Afrique,2020-04-24 03:30:50,174,16,14,144
Suriname,Suriname,Amérique du Sud,2020-04-24 03:30:50,10,1,6,3
Sweden,Suède,Europe,2020-04-24 03:30:50,16755,2021,550,14184
Switzerland,Suisse,Europe,2020-04-24 03:30:50,28496,1549,20600,6347
Syrian Arab Republic,Syrie,Moyen-Orient,2020-04-24 03:30:50,42,3,6,33
Taiwan,Taiwan,Asie,2020-04-24 03:30:50,427,6,253,168
Tanzania,Tanzanie,Afrique,2020-04-24 03:30:50,284,10,11,263
Thailand,Thaïlande,Asie,2020-04-24 03:30:50,2839,50,2430,359
The Bahamas,Les Bahamas,Amérique Centrale,2020-04-24 03:31:05,72,11,14,47
The Gambia,Gambie,Afrique,2020-04-24 03:30:50,10,1,2,7
Timor-Leste,Timor Oriental,Asie,2020-04-24 03:30:50,23,0,1,22
Togo,Togo,Afrique,2020-04-24 03:30:50,88,6,59,23
Trinidad and Tobago,Trinidad et Tobago,Amérique Centrale,2020-04-23 00:00:00,115,8,48,59
Tunisia,Tunisie,Afrique,2020-04-24 03:30:50,918,38,190,690
Turkey,Turquie,Europe,2020-04-24 03:30:50,101790,2491,18491,80808
Uganda,Ouganda,Afrique,2020-04-24 03:30:50,74,0,46,28
Ukraine,Ukraine,Europe,2020-04-24 03:30:50,7170,187,504,6479
United Arab Emirates,Émirats Arabes Unis,Moyen-Orient,2020-04-24 03:30:50,8756,56,1637,7063
United Kingdom,Royaume-Uni,Europe,2020-04-24 03:30:50,139246,18791,712,119743
United States of America,États-Unis,Amérique du Nord,2020-04-24 03:30:50,869170,49954,80203,739013
Uruguay,Uruguay,Amérique du Sud,2020-04-24 03:30:50,557,12,354,191
Uzbekistan,Ouzbékistan,Asie,2020-04-24 03:30:50,1758,7,561,1190
Vietnam,Vietnam,Asie,2020-04-24 03:30:50,268,0,224,44
West Bank and Gaza,Palestine,Moyen-Orient,2020-04-24 03:30:50,480,4,92,384
Western Sahara,Sahara Occidental,Afrique,2020-04-24 03:30:50,6,0,5,1
Zambia,Zambie,Afrique,2020-04-24 03:30:50,76,3,37,36
Zimbabwe,Zimbabwe,Afrique,2020-04-24 03:30:50,28,4,2,22
Republic of Serbia,Serbie,,2020-04-24 03:30:50,6630,125,870,5635
Slovakia,Slovaquie,,2020-04-24 03:30:50,1366,79,211,1076
Macedonia,Macédoine du Nord,,2020-04-24 03:30:50,1300,56,301,943
