Country_Region,French Name,Continent,Last_Update,Confirmed,Deaths,Recovered,Active
Saint Lucia,Sainte Lucie,Amérique Centrale,2020-04-18 22:32:47,15,0,11,4
Saint Vincent and the Grenadines,Saint Vincent et les Grenadines,Amérique Centrale,2020-04-18 22:32:47,12,0,1,11
San Marino,Saint Marin,Europe,2020-04-18 22:32:47,455,39,60,356
Sao Tome and Principe,Sao Tomé-et-Principe,Afrique,2020-04-18 22:32:47,4,0,0,4
Saudi Arabia,Arabie Saoudite,Moyen-Orient,2020-04-18 22:32:47,8274,92,1329,6853
Senegal,Sénégal,Afrique,2020-04-18 22:32:47,350,3,211,136
Serbia,Serbie,Europe,2020-04-18 22:32:47,5994,117,637,5240
Seychelles,Seychelles,Asie,2020-04-18 22:32:47,11,0,5,6
Sierra Leone,Sierra Leone,Afrique,2020-04-18 22:32:47,30,0,0,30
Singapore,Singapour,Asie,2020-04-18 22:32:47,5992,11,740,5241
Slovak Republic,Slovaquie,Europe,2020-04-18 22:32:47,1089,11,213,865
Slovenia,Slovénie,Europe,2020-04-18 22:32:47,1317,70,190,1057
Somalia,Somalie,Afrique,2020-04-18 22:32:47,135,7,2,126
South Africa,Afrique du Sud,Afrique,2020-04-18 22:32:47,3034,52,903,2079
South Sudan,Sud Soudan,Afrique,2020-04-18 22:32:47,4,0,0,4
Spain,Espagne,Europe,2020-04-18 22:32:47,191726,20043,74797,96886
Sri Lanka,Sri Lanka,Asie,2020-04-18 22:32:47,254,7,86,161
Sudan,Soudan,Afrique,2020-04-18 22:32:47,66,10,6,50
Suriname,Suriname,Amérique du Sud,2020-04-18 22:32:47,10,1,6,3
Sweden,Suède,Europe,2020-04-18 22:32:47,13822,1511,550,11761
Switzerland,Suisse,Europe,2020-04-18 22:32:47,27404,1368,17100,8936
Syrian Arab Republic,Syrie,Moyen-Orient,2020-04-18 22:32:47,38,2,5,31
Taiwan,Taiwan,Asie,2020-04-18 22:32:47,398,6,178,214
Tanzania,Tanzanie,Afrique,2020-04-18 22:32:47,147,5,11,131
Thailand,Thaïlande,Asie,2020-04-18 22:32:47,2733,47,1787,899
The Bahamas,Les Bahamas,Amérique Centrale,2020-04-18 22:32:47,55,9,10,36
The Gambia,Gambie,Afrique,2020-04-18 22:32:47,9,1,2,6
Timor-Leste,Timor Oriental,Asie,2020-04-18 22:32:47,18,0,1,17
Togo,Togo,Afrique,2020-04-18 22:32:47,84,5,49,30
Trinidad and Tobago,Trinidad et Tobago,Amérique Centrale,2020-04-18 22:32:47,114,8,21,85
Tunisia,Tunisie,Afrique,2020-04-18 22:32:47,864,37,43,784
Turkey,Turquie,Europe,2020-04-18 22:32:47,82329,1890,10453,69986
Uganda,Ouganda,Afrique,2020-04-18 22:32:47,55,0,22,33
Ukraine,Ukraine,Europe,2020-04-18 22:32:47,5106,133,275,4698
United Arab Emirates,Émirats Arabes Unis,Moyen-Orient,2020-04-18 22:32:47,6302,37,1188,5077
United Kingdom,Royaume-Uni,Europe,2020-04-18 22:32:47,115314,15498,414,99402
United States of America,Etats-Unis,Amérique du Nord,2020-04-18 22:32:47,732197,38664,64840,628693
Uruguay,Uruguay,Amérique du Sud,2020-04-18 22:32:47,508,9,294,205
Uzbekistan,Ouzbékistan,Asie,2020-04-18 22:32:47,1490,5,194,1291
Vietnam,Vietnam,Asie,2020-04-18 22:32:47,268,0,201,67
West Bank and Gaza,Palestine,Moyen-Orient,2020-04-18 22:32:47,418,2,69,347
Western Sahara,Sahara Occidental,Afrique,2020-04-18 22:32:47,6,0,0,6
Zambia,Zambie,Afrique,2020-04-18 22:32:47,57,2,33,22
Zimbabwe,Zimbabwe,Afrique,2020-04-18 22:32:47,25,3,2,20
Republic of Serbia,Serbie,,2020-04-18 22:32:47,5994,117,637,5240
Slovakia,Slovaquie,,2020-04-18 22:32:47,1089,11,213,865
Macedonia,Macédoine du Nord,,2020-04-18 22:32:47,1170,49,164,957
