Country_Region,French Name,Continent,Last_Update,Confirmed,Deaths,Recovered,Active
Luxembourg,Luxembourg,Europe,2020-05-15 02:33:02,3915,103,3665,147
Madagascar,Madagascar,Afrique,2020-05-15 02:33:02,230,0,108,122
Malawi,Malawi,Afrique,2020-05-15 02:33:02,63,3,24,36
Malaysia,Malaisie,Asie,2020-05-15 02:33:02,6819,112,5351,1356
Maldives,Maldives,Asie,2020-05-15 02:33:02,982,4,45,933
Mali,Mali,Afrique,2020-05-15 02:33:02,779,46,436,297
Malta,Malte,Europe,2020-05-15 02:33:02,522,6,443,73
Mauritania,Mauritanie,Afrique,2020-05-15 02:33:02,20,2,7,11
Mauritius,Maurice,Afrique,2020-05-15 02:33:02,332,10,322,0
Mexico,Mexique,Amérique du Nord,2020-05-15 02:33:02,42595,4477,28475,9643
Moldova,Moldavie,Asie,2020-05-15 02:33:02,5553,194,2228,3131
Monaco,Monaco,Europe,2020-05-15 02:33:02,96,4,87,5
Mongolia,Mongolie,Asie,2020-05-15 02:33:02,98,0,15,83
Montenegro,Montenegro,Europe,2020-05-15 02:33:02,324,9,309,6
Morocco,Maroc,Afrique,2020-05-15 02:33:02,6607,190,3310,3107
Mozambique,Mozambique,Afrique,2020-05-15 02:33:02,115,0,35,80
MS Zaandam,MS Zaandam,,2020-05-15 02:33:02,9,2,0,7
Myanmar,Birmanie,Asie,2020-05-15 02:33:02,181,6,84,91
Namibia,Namibie,Afrique,2020-05-15 02:33:02,16,0,12,4
Nepal,Népal,Asie,2020-05-15 02:33:02,249,0,35,214
Netherlands,Pays-Bas,Europe,2020-05-15 02:33:02,43680,5609,159,37912
New Zealand,Nouvelle-Zélande,Océanie,2020-05-15 02:33:02,1498,21,1421,56
Nicaragua,Nicaragua,Amérique Centrale,2020-05-15 02:33:02,25,8,7,10
Niger,Niger,Afrique,2020-05-15 02:33:02,876,50,677,149
Nigeria,Nigeria,Afrique,2020-05-15 02:33:02,5162,167,1180,3815
North Macedonia,Macédoine du Nord,Europe,2020-05-15 02:33:02,1723,95,1235,393
Norway,Norvège,Europe,2020-05-15 02:33:02,8196,232,32,7932
Oman,Oman,Moyen-Orient,2020-05-15 02:33:02,4341,18,1303,3020
Pakistan,Pakistan,Asie,2020-05-15 02:33:02,35788,770,9695,25323
Panama,Panama,Amérique Centrale,2020-05-15 02:33:02,9118,260,6080,2778
Papua New Guinea,Papouasie Nouvelle Guinée,Océanie,2020-05-15 02:33:02,8,0,8,0
Paraguay,Paraguay,Amérique du Sud,2020-05-15 02:33:02,754,11,184,559
Peru,Pérou,Amérique du Sud,2020-05-15 02:33:02,80604,2267,25151,53186
Philippines,Philippines,Asie,2020-05-15 02:33:02,11876,790,2337,8749
Poland,Pologne,Europe,2020-05-15 02:33:02,17615,883,6696,10036
Portugal,Portugal,Europe,2020-05-15 02:33:02,28319,1184,3198,23937
Qatar,Qatar,Moyen-Orient,2020-05-15 02:33:02,28272,14,3356,24902
R. B. de Venezuela,Venezuela,Amérique du Sud,2020-05-15 02:33:02,455,10,220,225
Republic of Korea,Corée du Sud,Asie,2020-05-15 02:33:02,11018,260,9821,937
Republic of Yemen,Yemen,Moyen-Orient,2020-05-15 02:33:02,85,12,1,72
Romania,Roumanie,Europe,2020-05-15 02:33:02,16247,1053,9053,6141
Russian Federation,Russie,Asie,2020-05-15 02:33:02,252245,2305,53530,196410
Rwanda,Rwanda,Afrique,2020-05-15 02:33:02,287,0,168,119
Saint Kitts and Nevis,Saint-Christophe-et-Niévès,Amérique Centrale,2020-05-15 02:33:02,15,0,14,1
Saint Lucia,Sainte Lucie,Amérique Centrale,2020-05-15 02:33:02,18,0,18,0
Saint Vincent and the Grenadines,Saint Vincent et les Grenadines,Amérique Centrale,2020-05-15 02:33:02,17,0,12,5
San Marino,Saint Marin,Europe,2020-05-15 02:33:02,648,41,172,435
Sao Tome and Principe,Sao Tomé-et-Principe,Afrique,2020-05-15 02:33:02,235,7,4,224
Saudi Arabia,Arabie Saoudite,Moyen-Orient,2020-05-15 02:33:02,46869,283,19051,27535
Senegal,Sénégal,Afrique,2020-05-15 02:33:02,2189,23,842,1324
Serbia,Serbie,Europe,2020-05-15 02:33:02,10374,224,4084,6066
Seychelles,Seychelles,Asie,2020-05-15 02:33:02,11,0,10,1
Sierra Leone,Sierra Leone,Afrique,2020-05-15 02:33:02,408,26,97,285
Singapore,Singapour,Asie,2020-05-15 02:33:02,26098,21,5973,20104
Slovak Republic,Slovaquie,Europe,2020-05-15 02:33:02,1477,27,1112,338
Slovenia,Slovénie,Europe,2020-05-15 02:33:02,1464,103,267,1094
Somalia,Somalie,Afrique,2020-05-15 02:33:02,1284,53,135,1096
South Africa,Afrique du Sud,Afrique,2020-05-15 02:33:02,12739,238,5676,6825
South Sudan,Sud Soudan,Afrique,2020-05-15 02:33:02,203,0,3,200
Spain,Espagne,Europe,2020-05-15 02:33:02,229540,27321,143374,58845
Sri Lanka,Sri Lanka,Asie,2020-05-15 02:33:02,925,9,445,471
Sudan,Soudan,Afrique,2020-05-15 02:33:02,1818,90,198,1530
Suriname,Suriname,Amérique du Sud,2020-05-15 02:33:02,10,1,9,0
Sweden,Suède,Europe,2020-05-15 02:33:02,28582,3529,4971,20082
Switzerland,Suisse,Europe,2020-05-15 02:33:02,30463,1872,27100,1491
Syrian Arab Republic,Syrie,Moyen-Orient,2020-05-15 02:33:02,48,3,29,16
Taiwan,Taiwan,Asie,2020-05-15 02:33:02,440,7,383,50
Tajikistan,Tajikistan,Asie,2020-05-15 02:33:02,907,29,0,878
Tanzania,Tanzanie,Afrique,2020-05-15 02:33:02,509,21,183,305
Thailand,Thaïlande,Asie,2020-05-15 02:33:02,3018,56,2850,112
The Bahamas,Les Bahamas,Amérique Centrale,2020-05-15 02:33:02,96,11,41,44
The Gambia,Gambie,Afrique,2020-05-15 02:33:02,23,1,10,12
Timor-Leste,Timor Oriental,Asie,2020-05-15 02:33:02,24,0,21,3
Togo,Togo,Afrique,2020-05-15 02:33:02,238,11,96,131
Trinidad and Tobago,Trinidad et Tobago,Amérique Centrale,2020-05-15 02:33:02,116,8,107,1
Tunisia,Tunisie,Afrique,2020-05-15 02:33:02,1032,45,770,217
Turkey,Turquie,Europe,2020-05-15 02:33:02,144749,4007,104030,36712
Uganda,Ouganda,Afrique,2020-05-15 02:33:02,160,0,63,97
Ukraine,Ukraine,Europe,2020-05-15 02:33:02,16847,456,4143,12248
United Arab Emirates,Émirats Arabes Unis,Moyen-Orient,2020-05-15 02:33:02,21084,208,6930,13946
United Kingdom,Royaume-Uni,Europe,2020-05-15 02:33:02,234440,33693,1043,199704
United States of America,États-Unis,Amérique du Nord,2020-05-15 02:33:02,1417774,85898,246414,1085191
Uruguay,Uruguay,Amérique du Sud,2020-05-15 02:33:02,724,19,547,158
Uzbekistan,Ouzbékistan,Asie,2020-05-15 02:33:02,2645,11,2136,498
Vietnam,Vietnam,Asie,2020-05-15 02:33:02,312,0,260,52
West Bank and Gaza,Palestine,Moyen-Orient,2020-05-15 02:33:02,375,2,310,63
Western Sahara,Sahara Occidental,Afrique,2020-05-15 02:33:02,6,0,6,0
Zambia,Zambie,Afrique,2020-05-15 02:33:02,654,7,124,523
Zimbabwe,Zimbabwe,Afrique,2020-05-15 02:33:02,37,4,13,20
Republic of Serbia,Serbie,,2020-05-15 02:33:02,10374,224,4084,6066
Slovakia,Slovaquie,,2020-05-15 02:33:02,1477,27,1112,338
Macedonia,Macédoine du Nord,,2020-05-15 02:33:02,1723,95,1235,393
