Country_Region,French Name,Continent,Last_Update,Confirmed,Deaths,Recovered,Active
Islamic Republic of Iran,Iran,Moyen-Orient,2020-04-26 02:30:51,89328,5650,68193,15485
Israel,Israël,Moyen-Orient,2020-04-26 02:30:51,15298,199,6435,8664
Italy,Italie,Europe,2020-04-26 02:30:51,195351,26384,63120,105847
Jamaica,Jamaïque,Amérique Centrale,2020-04-26 02:30:51,305,7,28,270
Japan,Japon,Asie,2020-04-25 00:00:00,13231,360,1656,11215
Jordan,Jordanie,Moyen-Orient,2020-04-26 02:30:51,444,7,332,105
Kazakhstan,Kazakhstan,Asie,2020-04-26 02:30:51,2601,25,646,1930
Kenya,Kenya,Afrique,2020-04-26 02:30:51,343,14,98,231
Kosovo,Kosovo,Europe,2020-04-26 02:30:51,510,12,93,405
Kuwait,Koweit,Moyen-Orient,2020-04-26 02:30:51,2892,19,656,2217
Kyrgyz Republic,Kirghizistan,Asie,2020-04-26 02:30:51,665,8,345,312
Lao People's Democratic Republic,Laos,Asie,2020-04-26 02:30:51,19,0,7,12
Latvia,Lettonie,Europe,2020-04-26 02:30:51,804,12,267,525
Lebanon,Liban,Moyen-Orient,2020-04-26 02:30:51,704,24,143,537
Liberia,Liberia,Afrique,2020-04-26 02:30:51,120,11,25,84
Libya,Libye,Afrique,2020-04-26 02:30:51,61,2,18,41
Liechtenstein,Liechtenstein,Europe,2020-04-26 02:30:51,81,1,55,25
Lithuania,Lituanie,Europe,2020-04-26 02:30:51,1426,41,460,925
Luxembourg,Luxembourg,Europe,2020-04-26 02:30:51,3711,85,3088,538
Madagascar,Madagascar,Afrique,2020-04-26 02:30:51,123,0,62,61
Malawi,Malawi,Afrique,2020-04-26 02:30:51,33,3,4,26
Malaysia,Malaisie,Asie,2020-04-26 02:30:51,5742,98,3762,1882
Maldives,Maldives,Asie,2020-04-26 02:30:51,177,0,17,160
Mali,Mali,Afrique,2020-04-26 02:30:51,370,21,91,258
