Country_Region,French Name,Continent,Last_Update,Confirmed,Deaths,Recovered,Active
C-France,,Europe,2020-03-30 22:52:33,36,0,0,36
C-France,,Europe,2020-03-30 22:52:33,106,4,17,85
C-France,,Europe,2020-03-30 22:52:33,93,1,0,92
C-France,,Europe,2020-03-30 22:52:33,82,0,10,72
C-France,,Europe,2020-03-30 22:52:33,15,0,0,15
C-France,,Europe,2020-03-30 22:52:33,224,0,1,223
C-France,,Europe,2020-03-30 22:52:33,6,0,1,5
C-France,,Europe,2020-03-30 22:52:33,15,1,2,12
C-France,,Europe,2020-03-30 22:52:33,44550,3024,7927,33599
C-Netherlands,,Europe,2020-03-30 22:52:33,50,0,1,49
C-Netherlands,,Europe,2020-03-30 22:52:33,11,1,2,8
C-Netherlands,,Europe,2020-03-30 22:52:33,6,0,0,6
C-Netherlands,,Europe,2020-03-30 22:52:33,11750,864,250,10636
C-United Kingdom,,Europe,2020-03-30 22:52:33,2,0,0,2
C-United Kingdom,,Europe,2020-03-30 22:52:33,27,0,2,25
C-United Kingdom,,Europe,2020-03-30 22:52:33,2,0,0,2
C-United Kingdom,,Europe,2020-03-30 22:52:33,12,1,0,11
C-United Kingdom,,Europe,2020-03-30 22:52:33,141,2,0,139
C-United Kingdom,,Europe,2020-03-30 22:52:33,69,0,34,35
C-United Kingdom,,Europe,2020-03-30 22:52:33,49,0,0,49
C-United Kingdom,,Europe,2020-03-30 22:52:33,5,0,0,5
C-United Kingdom,,Europe,2020-03-30 22:52:33,5,0,0,5
C-United Kingdom,,Europe,2020-03-30 22:52:33,22141,1408,135,20598
Cambodia,Cambodge,Asie,2020-03-30 22:52:33,107,0,21,86
Cameroon,Cameroun,Afrique,2020-03-30 22:52:33,139,6,5,128
Cape Verde,Cap Vert,Afrique,2020-03-30 22:52:33,6,1,0,5
Central African Republic,République d’Afrique Centrale,Afrique,2020-03-30 22:52:33,3,0,0,3
Chad,Tchad,Afrique,2020-03-30 22:52:33,5,0,0,5
Chile,Chili,Amérique du Sud,2020-03-30 22:52:33,2449,8,156,2285
Colombia,Colombie,Amérique du Sud,2020-03-30 22:52:33,798,12,15,771
Congo,Congo,Afrique,2020-03-30 22:52:33,19,0,0,19
Costa Rica,Costa Rica,Amérique du Sud,2020-03-30 22:52:33,330,2,4,324
Côte d'Ivoire,Cote d’Ivoire,Afrique,2020-03-30 22:52:33,168,1,6,161
Croatia,Croatie,Europe,2020-03-30 22:52:33,790,6,67,717
Cuba,Cuba,Amérique Centrale,2020-03-30 22:52:33,170,4,4,162
Cyprus,Chypre,Europe,2020-03-30 22:52:33,230,7,22,201
Czech Republic,République Tchèque,Europe,2020-03-30 22:52:33,3001,23,25,2953
Democratic Republic of Congo,République Démocratique du Congo,Afrique,2020-03-30 22:52:33,81,8,2,71
Diamond Princess,Diamond Princess,,2020-03-30 22:52:33,712,10,603,99
Djibouti,Djibouti,Afrique,2020-03-30 22:52:33,18,0,0,18
Dominica,Dominique,Amérique Centrale,2020-03-30 22:52:33,11,0,0,11
Dominican Republic,République Dominicaine,Amérique Centrale,2020-03-30 22:52:33,901,42,4,855
Ecuador,Équateur,Amérique du Sud,2020-03-30 22:52:33,1962,60,3,1899
El Salvador,El Salvador,Amérique Centrale,2020-03-30 22:52:33,30,0,0,30
Equatorial Guinea,Guinée équatoriale,Afrique,2020-03-30 22:52:33,12,0,0,12
Eritrea,Erythrée,Afrique,2020-03-30 22:52:33,12,0,0,12
Estonia,Estonie,Europe,2020-03-30 22:52:33,715,3,20,692
Eswatini,Eswatini,Afrique,2020-03-30 22:52:33,9,0,0,9
Ethiopia,Ethiopie,Afrique,2020-03-30 22:52:33,23,0,4,19
Fiji,Iles Fidji,Amérique Centrale,2020-03-30 22:52:33,5,0,0,5
Finland,Finlande,Europe,2020-03-30 22:52:33,1352,13,10,1329
Gabon,Gabon,Afrique,2020-03-30 22:52:33,7,1,0,6
Georgia,Géorgie,Asie,2020-03-30 22:52:33,103,0,20,83
Germany,Allemagne,Europe,2020-03-30 22:52:33,66885,645,13500,52740
Ghana,Ghana,Afrique,2020-03-30 22:52:33,152,5,2,145
Greece,Grèce,Europe,2020-03-30 22:52:33,1212,43,52,1117
Grenada,Grenade,Amérique Centrale,2020-03-30 22:52:33,9,0,0,9
Guatemala,Guatemala,Amérique Centrale,2020-03-30 22:52:33,36,1,10,25
Guinea,Guinée,Afrique,2020-03-30 22:52:33,22,0,0,22
Guinea-Bissau,Guinée-Bissau,Afrique,2020-03-30 22:52:33,8,0,0,8
Guyana,Guyane,Amérique du Sud,2020-03-30 22:52:33,8,1,0,7
Haiti,Haïti,Amérique Centrale,2020-03-30 22:52:33,15,0,1,14
Holy See,Iles Anglo-Normandes,Europe,2020-03-30 22:52:33,6,0,0,6
Honduras,Honduras,Amérique Centrale,2020-03-30 22:52:33,139,7,3,129
Hungary,Hongrie,Europe,2020-03-30 22:52:33,447,15,34,398
Iceland,Islande,Europe,2020-03-30 22:52:33,1086,2,157,927
India,Inde,Asie,2020-03-30 22:52:33,1251,32,102,1117
Indonesia,Indonésie,Asie,2020-03-30 22:52:33,1414,122,75,1217
Iraq,Irak,Moyen-Orient,2020-03-30 22:52:33,630,46,152,432
Ireland,Irlande,Europe,2020-03-30 22:52:33,2910,54,5,2851
Islamic Republic of Iran,Iran,Moyen-Orient,2020-03-30 22:52:33,41495,2757,13911,24827
Israel,Israël,Moyen-Orient,2020-03-30 22:52:33,4695,16,161,4518
Italy,Italie,Europe,2020-03-30 22:52:33,101739,11591,14620,75528
Jamaica,Jamaïque,Amérique Centrale,2020-03-30 22:52:33,36,1,2,33
Japan,Japon,Asie,2020-03-30 22:52:33,1866,54,424,1388
Jordan,Jordanie,Moyen-Orient,2020-03-30 22:52:33,268,5,26,237
Kazakhstan,Kazakhstan,Asie,2020-03-30 22:52:33,302,1,21,280
Kenya,Kenya,Afrique,2020-03-30 22:52:33,50,1,1,48
Kosovo,Kosovo,Europe,2020-03-30 22:52:33,94,1,1,92
Kuwait,Koweit,Moyen-Orient,2020-03-30 22:52:33,266,0,72,194
Kyrgyz Republic,Kirghizistan,Asie,2020-03-30 22:52:33,94,0,3,91
Lao People's Democratic Republic,Laos,Asie,2020-03-30 22:52:33,8,0,0,8
Latvia,Lettonie,Europe,2020-03-30 22:52:33,376,0,1,375
Lebanon,Liban,Moyen-Orient,2020-03-30 22:52:33,446,11,35,400
Liberia,Liberia,Afrique,2020-03-30 22:52:33,3,0,0,3
Libya,Libye,Afrique,2020-03-30 22:52:33,8,0,0,8
Liechtenstein,Liechtenstein,Europe,2020-03-30 22:52:33,62,0,0,62
Lithuania,Lituanie,Europe,2020-03-30 22:52:33,491,7,7,477
Luxembourg,Luxembourg,Europe,2020-03-30 22:52:33,1988,22,40,1926
Madagascar,Madagascar,Afrique,2020-03-30 22:52:33,43,0,0,43
Malaysia,Malaisie,Asie,2020-03-30 22:52:33,2626,37,479,2110
Maldives,Maldives,Asie,2020-03-30 22:52:33,17,0,13,4
Mali,Mali,Afrique,2020-03-30 22:52:33,25,2,0,23
Malta,Malte,Europe,2020-03-30 22:52:33,156,0,2,154
Mauritania,Mauritanie,Afrique,2020-03-30 22:52:33,5,1,2,2
Mauritius,Maurice,Afrique,2020-03-30 22:52:33,128,3,0,125
Mexico,Mexique,Amérique du Nord,2020-03-30 22:52:33,993,20,35,938
Moldova,Moldavie,Asie,2020-03-30 22:52:33,298,2,15,281
Monaco,Monaco,Europe,2020-03-30 22:52:33,49,1,1,47
Mongolia,Mongolie,Asie,2020-03-30 22:52:33,12,0,2,10
Montenegro,Montenegro,Europe,2020-03-30 22:52:33,91,1,0,90
Morocco,Maroc,Afrique,2020-03-30 22:52:33,556,33,15,508
Mozambique,Mozambique,Afrique,2020-03-30 22:52:33,8,0,0,8
MS Zaandam,MS Zaandam,,2020-03-30 22:52:33,2,0,0,2
Myanmar,Birmanie,Asie,2020-03-30 22:52:33,14,0,0,14
Namibia,Namibie,Afrique,2020-03-30 22:52:33,11,0,2,9
Nepal,Népal,Asie,2020-03-30 22:52:33,5,0,1,4
New Zealand,Nouvelle-Zélande,Océanie,2020-03-30 22:52:33,589,1,63,525
Nicaragua,Nicaragua,Amérique Centrale,2020-03-30 22:52:33,4,1,0,3
Niger,Niger,Afrique,2020-03-30 22:52:33,27,3,0,24
Nigeria,Nigeria,Afrique,2020-03-30 22:52:33,131,2,8,121
North Macedonia,Macédoine du Nord,Europe,2020-03-30 22:52:33,285,7,12,266
Norway,Norvège,Europe,2020-03-30 22:52:33,4445,32,12,4401
Oman,Oman,Moyen-Orient,2020-03-30 22:52:33,179,0,29,150
Pakistan,Pakistan,Asie,2020-03-30 22:52:33,1717,21,76,1620
Panama,Panama,Amérique Centrale,2020-03-30 22:52:33,989,24,4,961
Papua New Guinea,Papouasie Nouvelle Guinée,Océanie,2020-03-30 22:52:33,1,0,0,1
Paraguay,Paraguay,Amérique du Sud,2020-03-30 22:52:33,64,3,1,60
Peru,Pérou,Amérique du Sud,2020-03-30 22:52:33,950,24,53,873
Philippines,Philippines,Asie,2020-03-30 22:52:33,1546,78,42,1426
Poland,Pologne,Europe,2020-03-30 22:52:33,2055,31,7,2017
Portugal,Portugal,Europe,2020-03-30 22:52:33,6408,140,43,6225
Qatar,Qatar,Moyen-Orient,2020-03-30 22:52:33,693,1,51,641
R. B. de Venezuela,Venezuela,Amérique du Sud,2020-03-30 22:52:33,135,3,39,93
Republic of Korea,Corée du Sud,Asie,2020-03-30 22:52:33,9661,158,5228,4275
Romania,Roumanie,Europe,2020-03-30 22:52:33,2109,65,209,1835
Russian Federation,Russie,Asie,2020-03-30 22:52:33,1836,9,66,1761
Rwanda,Rwanda,Afrique,2020-03-30 22:52:33,70,0,0,70
Saint Kitts and Nevis,Saint-Christophe-et-Niévès,Amérique Centrale,2020-03-30 22:52:33,7,0,0,7
Saint Lucia,Sainte Lucie,Amérique Centrale,2020-03-30 22:52:33,9,0,1,8
Saint Vincent and the Grenadines,Saint Vincent et les Grenadines,Amérique Centrale,2020-03-30 22:52:33,1,0,1,0
San Marino,Saint Marin,Europe,2020-03-30 22:52:33,230,25,13,192
Saudi Arabia,Arabie Saoudite,Moyen-Orient,2020-03-30 22:52:33,1453,8,115,1330
Senegal,Sénégal,Afrique,2020-03-30 22:52:33,162,0,27,135
Serbia,Serbie,Europe,2020-03-30 22:52:33,785,16,0,769
Seychelles,Seychelles,Asie,2020-03-30 22:52:33,8,0,0,8
Singapore,Singapour,Asie,2020-03-30 22:52:33,879,3,228,648
Slovak Republic,Slovaquie,Europe,2020-03-30 22:52:33,336,0,7,329
Slovenia,Slovénie,Europe,2020-03-30 22:52:33,756,11,10,735
Somalia,Somalie,Afrique,2020-03-30 22:52:33,3,0,0,3
South Africa,Afrique du Sud,Afrique,2020-03-30 22:52:33,1326,3,31,1292
Spain,Espagne,Europe,2020-03-30 22:52:33,87956,7716,16780,63460
Sri Lanka,Sri Lanka,Asie,2020-03-30 22:52:33,122,2,15,105
Sudan,Soudan,Afrique,2020-03-30 22:52:33,6,2,0,4
Suriname,Suriname,Amérique du Sud,2020-03-30 22:52:33,8,0,0,8
Sweden,Suède,Europe,2020-03-30 22:52:33,4028,146,16,3866
Switzerland,Suisse,Europe,2020-03-30 22:52:33,15922,359,1823,13740
Syrian Arab Republic,Syrie,Moyen-Orient,2020-03-30 22:52:33,10,2,0,8
Taiwan,Taiwan,Asie,2020-03-30 07:11:49,306,5,39,262
Tanzania,Tanzanie,Afrique,2020-03-30 22:52:33,19,0,1,18
Thailand,Thaïlande,Asie,2020-03-30 22:52:33,1524,9,229,1286
The Bahamas,Les Bahamas,Amérique Centrale,2020-03-30 22:52:33,14,0,1,13
The Gambia,Gambie,Afrique,2020-03-30 22:52:33,4,1,0,3
Timor-Leste,Timor Oriental,Asie,2020-03-30 22:52:33,1,0,0,1
Togo,Togo,Afrique,2020-03-30 22:52:33,30,1,1,28
Trinidad and Tobago,Trinidad et Tobago,Amérique Centrale,2020-03-30 22:52:33,82,3,1,78
Tunisia,Tunisie,Afrique,2020-03-30 22:52:33,312,8,3,301
Turkey,Turquie,Europe,2020-03-30 22:52:33,10827,168,162,10497
Uganda,Ouganda,Afrique,2020-03-30 22:52:33,33,0,0,33
Ukraine,Ukraine,Europe,2020-03-30 22:52:33,548,13,8,527
United Arab Emirates,Émirats Arabes Unis,Moyen-Orient,2020-03-30 22:52:33,611,5,61,545
United States of America,États-Unis,Amérique du Nord,2020-03-30 22:52:46,161807,2978,5644,153185
Uruguay,Uruguay,Amérique du Sud,2020-03-30 22:52:33,310,1,0,309
Uzbekistan,Ouzbékistan,Asie,2020-03-30 22:52:33,149,2,7,140
Vietnam,Vietnam,Asie,2020-03-30 22:52:33,203,0,55,148
West Bank and Gaza,Palestine,Moyen-Orient,2020-03-30 22:52:33,116,1,18,97
Zambia,Zambie,Afrique,2020-03-30 22:52:33,35,0,0,35
Zimbabwe,Zimbabwe,Afrique,2020-03-30 22:52:33,7,1,0,6
