Country_Region,French Name,Continent,Last_Update,Confirmed,Deaths,Recovered,Active
Portugal,Portugal,Europe,2020-04-16 23:30:51,18841,629,493,17719
Qatar,Qatar,Moyen-Orient,2020-04-16 23:30:51,4103,7,415,3681
R. B. de Venezuela,Venezuela,Amérique du Sud,2020-04-16 23:30:51,204,9,111,84
Republic of Korea,Corée du Sud,Asie,2020-04-16 23:30:51,10613,229,7757,2627
Republic of Yemen,Yemen,Moyen-Orient,2020-04-16 23:30:51,1,0,0,1
Romania,Roumanie,Europe,2020-04-16 23:30:51,7707,392,1357,5958
Russian Federation,Russie,Asie,2020-04-16 23:30:51,27938,232,2304,25402
Rwanda,Rwanda,Afrique,2020-04-16 23:30:51,138,0,60,78
Saint Kitts and Nevis,Saint-Christophe-et-Niévès,Amérique Centrale,2020-04-16 23:30:51,14,0,0,14
Saint Lucia,Sainte Lucie,Amérique Centrale,2020-04-16 23:30:51,15,0,11,4
Saint Vincent and the Grenadines,Saint Vincent et les Grenadines,Amérique Centrale,2020-04-16 23:30:51,12,0,1,11
San Marino,Saint Marin,Europe,2020-04-16 23:30:51,426,38,55,333
Sao Tome and Principe,Sao Tomé-et-Principe,Afrique,2020-04-16 23:30:51,4,0,0,4
Saudi Arabia,Arabie Saoudite,Moyen-Orient,2020-04-16 23:30:51,6380,83,990,5307
Senegal,Sénégal,Afrique,2020-04-16 23:30:51,335,2,194,139
Serbia,Serbie,Europe,2020-04-16 23:30:51,5318,103,0,5215
Seychelles,Seychelles,Asie,2020-04-16 23:30:51,11,0,0,11
Sierra Leone,Sierra Leone,Afrique,2020-04-16 23:30:51,15,0,0,15
Singapore,Singapour,Asie,2020-04-16 23:30:51,4427,10,683,3734
Slovak Republic,Slovaquie,Europe,2020-04-16 23:30:51,977,8,167,802
Slovenia,Slovénie,Europe,2020-04-16 23:30:51,1268,61,174,1033
Somalia,Somalie,Afrique,2020-04-16 23:30:51,80,5,2,73
South Africa,Afrique du Sud,Afrique,2020-04-16 23:30:51,2605,48,903,1654
South Sudan,Sud Soudan,Afrique,2020-04-16 23:30:51,4,0,0,4
Spain,Espagne,Europe,2020-04-16 23:30:51,184948,19315,74797,90836
Sri Lanka,Sri Lanka,Asie,2020-04-16 23:30:51,238,7,68,163
Sudan,Soudan,Afrique,2020-04-16 23:30:51,32,5,4,23
Suriname,Suriname,Amérique du Sud,2020-04-16 23:30:51,10,1,6,3
Sweden,Suède,Europe,2020-04-16 23:30:51,12540,1333,550,10657
Switzerland,Suisse,Europe,2020-04-16 23:30:51,26732,1281,15900,9551
Syrian Arab Republic,Syrie,Moyen-Orient,2020-04-16 23:30:51,33,2,5,26
Taiwan,Taiwan,Asie,2020-04-16 23:30:51,395,6,155,234
Tanzania,Tanzanie,Afrique,2020-04-16 23:30:51,94,4,11,79
Thailand,Thaïlande,Asie,2020-04-16 23:30:51,2672,46,1593,1033
The Bahamas,Les Bahamas,Amérique Centrale,2020-04-16 23:30:51,53,8,6,39
The Gambia,Gambie,Afrique,2020-04-16 23:30:51,9,1,2,6
Timor-Leste,Timor Oriental,Asie,2020-04-16 23:30:51,18,0,1,17
Togo,Togo,Afrique,2020-04-16 23:30:51,81,5,45,31
Trinidad and Tobago,Trinidad et Tobago,Amérique Centrale,2020-04-16 23:30:51,114,8,20,86
Tunisia,Tunisie,Afrique,2020-04-16 23:30:51,822,37,43,742
Turkey,Turquie,Europe,2020-04-16 23:30:51,74193,1643,7089,65461
Uganda,Ouganda,Afrique,2020-04-16 23:30:51,55,0,20,35
Ukraine,Ukraine,Europe,2020-04-16 23:30:51,4161,116,186,3859
United Arab Emirates,Émirats Arabes Unis,Moyen-Orient,2020-04-16 23:30:51,5825,35,1095,4695
United Kingdom,Royaume-Uni,Europe,2020-04-16 23:30:51,104145,13759,375,90011
United States of America,Etats-Unis,Amérique du Nord,2020-04-16 23:30:51,667801,32916,54703,580182
Uruguay,Uruguay,Amérique du Sud,2020-04-16 23:30:51,502,9,286,207
Uzbekistan,Ouzbékistan,Asie,2020-04-16 23:30:51,1349,4,129,1216
Vietnam,Vietnam,Asie,2020-04-16 23:30:51,268,0,177,91
West Bank and Gaza,Palestine,Moyen-Orient,2020-04-16 23:30:51,374,2,63,309
Western Sahara,Sahara Occidental,Afrique,2020-04-16 23:30:51,6,0,0,6
Zambia,Zambie,Afrique,2020-04-16 23:30:51,48,2,30,16
Zimbabwe,Zimbabwe,Afrique,2020-04-16 23:30:51,23,3,1,19
Republic of Serbia,Serbie,,2020-04-16 23:30:51,5318,103,0,5215
Slovakia,Slovaquie,,2020-04-16 23:30:51,977,8,167,802
Macedonia,Macédoine du Nord,,2020-04-16 23:30:51,1081,46,121,914
