Country_Region,French Name,Continent,Last_Update,Confirmed,Deaths,Recovered,Active
Estonia,Estonie,Europe,2020-04-12 23:18:00,1309,25,98,1186
Eswatini,Eswatini,Afrique,2020-04-12 23:18:00,14,0,7,7
Ethiopia,Ethiopie,Afrique,2020-04-12 23:18:00,71,3,10,58
Fiji,Iles Fidji,Amérique Centrale,2020-04-12 23:18:00,16,0,0,16
Finland,Finlande,Europe,2020-04-12 23:18:00,2974,56,300,2618
France,France,Europe,2020-04-12 23:18:00,133670,14412,27469,91789
Gabon,Gabon,Afrique,2020-04-12 23:18:00,49,1,1,47
Georgia,Géorgie,Asie,2020-04-12 23:18:00,257,3,67,187
Germany,Allemagne,Europe,2020-04-12 23:18:00,127854,3022,60300,64532
Ghana,Ghana,Afrique,2020-04-12 23:18:00,566,8,4,554
Greece,Grèce,Europe,2020-04-12 23:18:00,2114,98,269,1747
Grenada,Grenade,Amérique Centrale,2020-04-12 23:18:00,14,0,0,14
Guatemala,Guatemala,Amérique Centrale,2020-04-12 23:18:00,155,5,19,131
Guinea,Guinée,Afrique,2020-04-12 23:18:00,250,0,17,233
Guinea-Bissau,Guinée-Bissau,Afrique,2020-04-12 23:18:00,38,0,0,38
Guyana,Guyane,Amérique du Sud,2020-04-12 23:18:00,45,6,8,31
Haiti,Haïti,Amérique Centrale,2020-04-12 23:18:00,33,3,0,30
Holy See,Iles Anglo-Normandes,Europe,2020-04-12 23:18:00,8,0,2,6
Honduras,Honduras,Amérique Centrale,2020-04-12 23:18:00,393,25,7,361
Hungary,Hongrie,Europe,2020-04-12 23:18:00,1410,99,118,1193
Iceland,Islande,Europe,2020-04-12 23:18:00,1701,8,889,804
India,Inde,Asie,2020-04-12 23:18:00,9205,331,1080,7794
Indonesia,Indonésie,Asie,2020-04-12 23:18:00,4241,373,359,3509
Iraq,Irak,Moyen-Orient,2020-04-12 23:18:00,1352,76,640,636
Ireland,Irlande,Europe,2020-04-12 23:18:00,9655,334,25,9296
Islamic Republic of Iran,Iran,Moyen-Orient,2020-04-12 23:18:00,71686,4474,43894,23318
Israel,Israël,Moyen-Orient,2020-04-12 23:18:00,11145,103,1627,9415
Italy,Italie,Europe,2020-04-12 23:18:00,156363,19899,34211,102253
Jamaica,Jamaïque,Amérique Centrale,2020-04-12 23:18:00,69,4,13,52
Japan,Japon,Asie,2020-04-12 23:18:00,6748,108,762,5878
Jordan,Jordanie,Moyen-Orient,2020-04-12 23:18:00,389,7,201,181
Kazakhstan,Kazakhstan,Asie,2020-04-12 23:18:00,951,10,99,842
Kenya,Kenya,Afrique,2020-04-12 23:18:00,197,8,25,164
Kosovo,Kosovo,Europe,2020-04-12 23:18:00,283,7,58,218
Kuwait,Koweit,Moyen-Orient,2020-04-12 23:18:00,1234,1,142,1091
Kyrgyz Republic,Kirghizistan,Asie,2020-04-12 23:18:00,377,5,54,318
Lao People's Democratic Republic,Laos,Asie,2020-04-12 23:18:00,19,0,0,19
Latvia,Lettonie,Europe,2020-04-12 23:18:00,651,5,16,630
Lebanon,Liban,Moyen-Orient,2020-04-12 23:18:00,630,20,80,530
Liberia,Liberia,Afrique,2020-04-12 23:18:00,50,5,3,42
Libya,Libye,Afrique,2020-04-12 23:18:00,25,1,9,15
Liechtenstein,Liechtenstein,Europe,2020-04-12 23:18:00,79,1,55,23
Lithuania,Lituanie,Europe,2020-04-12 23:18:00,1053,23,97,933
Luxembourg,Luxembourg,Europe,2020-04-12 23:18:00,3281,66,500,2715
Madagascar,Madagascar,Afrique,2020-04-12 23:18:00,106,0,20,86
Malawi,Malawi,Afrique,2020-04-12 23:18:00,13,2,0,11
Malaysia,Malaisie,Asie,2020-04-12 23:18:00,4683,76,2108,2499
Maldives,Maldives,Asie,2020-04-12 23:18:00,20,0,14,6
Mali,Mali,Afrique,2020-04-12 23:18:00,105,9,22,74
Malta,Malte,Europe,2020-04-12 23:18:00,378,3,44,331
Mauritania,Mauritanie,Afrique,2020-04-12 23:18:00,7,1,2,4
Mauritius,Maurice,Afrique,2020-04-12 23:18:00,324,9,42,273
Mexico,Mexique,Amérique du Nord,2020-04-12 23:18:00,4219,273,1772,2174
Moldova,Moldavie,Asie,2020-04-12 23:18:00,1662,31,94,1537
Monaco,Monaco,Europe,2020-04-12 23:18:00,93,1,6,86
Mongolia,Mongolie,Asie,2020-04-12 23:18:00,16,0,4,12
Montenegro,Montenegro,Europe,2020-04-12 23:18:00,272,3,5,264
Morocco,Maroc,Afrique,2020-04-12 23:18:00,1661,118,177,1366
Mozambique,Mozambique,Afrique,2020-04-12 23:18:00,21,0,2,19
MS Zaandam,MS Zaandam,,2020-04-12 23:18:00,9,2,0,7
Myanmar,Birmanie,Asie,2020-04-12 23:18:00,41,4,2,35
Namibia,Namibie,Afrique,2020-04-12 23:18:00,16,0,3,13
Nepal,Népal,Asie,2020-04-12 23:18:00,12,0,1,11
Netherlands,Pays-Bas,Europe,2020-04-12 23:18:00,25746,2747,295,22704
New Zealand,Nouvelle-Zélande,Océanie,2020-04-12 23:18:00,1330,4,471,855
Nicaragua,Nicaragua,Amérique Centrale,2020-04-12 23:18:00,9,1,4,4
Niger,Niger,Afrique,2020-04-12 23:18:00,529,12,75,442
Nigeria,Nigeria,Afrique,2020-04-12 23:18:00,323,10,85,228
North Macedonia,Macédoine du Nord,Europe,2020-04-12 23:18:00,828,34,41,753
Norway,Norvège,Europe,2020-04-12 23:18:00,6525,128,32,6365
Oman,Oman,Moyen-Orient,2020-04-12 23:18:00,599,4,109,486
Pakistan,Pakistan,Asie,2020-04-12 23:18:00,5230,91,1028,4111
Panama,Panama,Amérique Centrale,2020-04-12 23:18:00,3234,79,23,3132
Papua New Guinea,Papouasie Nouvelle Guinée,Océanie,2020-04-12 23:18:00,2,0,0,2
Paraguay,Paraguay,Amérique du Sud,2020-04-12 23:18:00,134,6,22,106
Peru,Pérou,Amérique du Sud,2020-04-12 23:18:00,7519,193,1798,5528
Philippines,Philippines,Asie,2020-04-12 23:18:00,4648,297,197,4154
Poland,Pologne,Europe,2020-04-12 23:18:00,6674,232,439,6003
Portugal,Portugal,Europe,2020-04-12 23:18:00,16585,504,277,15804
Qatar,Qatar,Moyen-Orient,2020-04-12 23:18:00,2979,7,275,2697
R. B. de Venezuela,Venezuela,Amérique du Sud,2020-04-12 23:18:00,181,9,93,79
Republic of Korea,Corée du Sud,Asie,2020-04-12 23:18:00,10512,214,7368,2930
Republic of Yemen,Yemen,Moyen-Orient,2020-04-12 23:18:00,1,0,0,1
Romania,Roumanie,Europe,2020-04-12 23:18:00,6300,316,852,5132
Russian Federation,Russie,Asie,2020-04-12 23:18:00,15770,130,1291,14349
Rwanda,Rwanda,Afrique,2020-04-12 23:18:00,126,0,25,101
Saint Kitts and Nevis,Saint-Christophe-et-Niévès,Amérique Centrale,2020-04-12 23:18:00,12,0,0,12
Saint Lucia,Sainte Lucie,Amérique Centrale,2020-04-12 23:18:00,15,0,4,11
Saint Vincent and the Grenadines,Saint Vincent et les Grenadines,Amérique Centrale,2020-04-12 23:18:00,12,0,1,11
San Marino,Saint Marin,Europe,2020-04-12 23:18:00,356,35,53,268
Sao Tome and Principe,Sao Tomé-et-Principe,Afrique,2020-04-12 23:18:00,4,0,0,4
Saudi Arabia,Arabie Saoudite,Moyen-Orient,2020-04-12 23:18:00,4462,59,761,3642
Senegal,Sénégal,Afrique,2020-04-12 23:18:00,280,2,171,107
Serbia,Serbie,Europe,2020-04-12 23:18:00,3630,80,0,3550
Seychelles,Seychelles,Asie,2020-04-12 23:18:00,11,0,0,11
Sierra Leone,Sierra Leone,Afrique,2020-04-12 23:18:00,10,0,0,10
Singapore,Singapour,Asie,2020-04-12 23:18:00,2532,8,560,1964
Slovak Republic,Slovaquie,Europe,2020-04-12 23:18:00,742,2,23,717
Slovenia,Slovénie,Europe,2020-04-12 23:18:00,1205,53,150,1002
Somalia,Somalie,Afrique,2020-04-12 23:18:00,25,1,2,22
South Africa,Afrique du Sud,Afrique,2020-04-12 23:18:00,2173,25,410,1738
South Sudan,Sud Soudan,Afrique,2020-04-12 23:18:00,4,0,0,4
Spain,Espagne,Europe,2020-04-12 23:18:00,166831,17209,62391,87231
Sri Lanka,Sri Lanka,Asie,2020-04-12 23:18:00,210,7,56,147
Sudan,Soudan,Afrique,2020-04-12 23:18:00,19,2,2,15
Suriname,Suriname,Amérique du Sud,2020-04-12 23:18:00,10,1,4,5
Sweden,Suède,Europe,2020-04-12 23:18:00,10483,899,381,9203
Switzerland,Suisse,Europe,2020-04-12 23:18:00,25415,1106,12700,11609
Syrian Arab Republic,Syrie,Moyen-Orient,2020-04-12 23:18:00,25,2,5,18
Taiwan,Taiwan,Asie,2020-04-12 23:18:00,388,6,109,273
Tanzania,Tanzanie,Afrique,2020-04-12 23:18:00,32,3,5,24
Thailand,Thaïlande,Asie,2020-04-12 23:18:00,2551,38,1218,1295
The Bahamas,Les Bahamas,Amérique Centrale,2020-04-12 23:18:00,46,8,5,33
The Gambia,Gambie,Afrique,2020-04-12 23:18:00,9,1,2,6
Timor-Leste,Timor Oriental,Asie,2020-04-12 23:18:00,2,0,1,1
Togo,Togo,Afrique,2020-04-12 23:18:00,76,3,29,44
Trinidad and Tobago,Trinidad et Tobago,Amérique Centrale,2020-04-12 23:18:00,113,8,16,89
Tunisia,Tunisie,Afrique,2020-04-12 23:18:00,707,31,43,633
Turkey,Turquie,Europe,2020-04-12 23:18:00,56956,1198,3446,52312
Uganda,Ouganda,Afrique,2020-04-12 23:18:00,54,0,4,50
Ukraine,Ukraine,Europe,2020-04-12 23:18:00,2777,83,89,2605
United Arab Emirates,Émirats Arabes Unis,Moyen-Orient,2020-04-12 23:18:00,4123,22,680,3421
United Kingdom,Royaume-Uni,Europe,2020-04-12 23:18:00,85206,10629,626,73951
United States of America,États-Unis,Amérique du Nord,2020-04-12 23:18:00,555313,22020,32988,500305
Uruguay,Uruguay,Amérique du Sud,2020-04-12 23:18:00,480,7,231,242
Uzbekistan,Ouzbékistan,Asie,2020-04-12 23:18:00,865,4,66,795
Vietnam,Vietnam,Asie,2020-04-12 23:18:00,262,0,144,118
West Bank and Gaza,Palestine,Moyen-Orient,2020-04-12 23:18:00,290,2,58,230
Western Sahara,Sahara Occidental,Afrique,2020-04-12 23:18:00,6,0,0,6
Zambia,Zambie,Afrique,2020-04-12 23:18:00,43,2,30,11
Zimbabwe,Zimbabwe,Afrique,2020-04-12 23:18:00,14,3,0,11
Republic of Serbia,Serbie,,2020-04-12 23:18:01,3630,80,0,3550
Slovakia,Slovaquie,,2020-04-12 23:18:02,742,2,23,717
Macedonia,Macédoine du Nord,,2020-04-12 23:18:03,828,34,41,753
