Country_Region,French Name,Continent,Last_Update,Confirmed,Deaths,Recovered,Active
Dominican Republic,République Dominicaine,Amérique Centrale,2020-04-28 02:30:51,6293,282,993,5018
Ecuador,Équateur,Amérique du Sud,2020-04-28 02:30:51,23240,663,1557,21020
El Salvador,El Salvador,Amérique Centrale,2020-04-28 02:30:51,323,8,89,226
Equatorial Guinea,Guinée équatoriale,Afrique,2020-04-28 02:30:51,258,1,9,248
Eritrea,Erythrée,Afrique,2020-04-28 02:30:51,39,0,13,26
Estonia,Estonie,Europe,2020-04-28 02:30:51,1647,50,233,1364
Eswatini,Eswatini,Afrique,2020-04-28 02:30:51,65,1,10,54
Ethiopia,Ethiopie,Afrique,2020-04-28 02:30:51,124,3,50,71
Fiji,Iles Fidji,Amérique Centrale,2020-04-28 02:30:51,18,0,12,6
Finland,Finlande,Europe,2020-04-28 02:30:51,4695,193,2500,2002
France,France,Europe,2020-04-28 02:30:51,165963,23327,46293,96343
Gabon,Gabon,Afrique,2020-04-28 02:31:06,211,3,43,165
Georgia,Géorgie,Asie,2020-04-28 02:30:51,497,6,156,335
Germany,Allemagne,Europe,2020-04-28 02:30:51,158758,6126,114500,38132
Ghana,Ghana,Afrique,2020-04-28 02:30:51,1550,11,155,1384
Greece,Grèce,Europe,2020-04-28 02:30:51,2534,136,577,1821
Grenada,Grenade,Amérique Centrale,2020-04-28 02:30:51,18,0,7,11
Guatemala,Guatemala,Amérique Centrale,2020-04-28 02:30:51,530,15,49,466
Guinea,Guinée,Afrique,2020-04-28 02:30:51,1163,7,246,910
Guinea-Bissau,Guinée-Bissau,Afrique,2020-04-28 02:30:51,73,1,18,54
Guyana,Guyane,Amérique du Sud,2020-04-28 02:30:51,74,8,15,51
Haiti,Haïti,Amérique Centrale,2020-04-28 02:30:51,76,6,8,62
Holy See,Iles Anglo-Normandes,Europe,2020-04-28 02:30:51,9,0,2,7
Honduras,Honduras,Amérique Centrale,2020-04-28 02:30:51,661,61,79,521
Hungary,Hongrie,Europe,2020-04-28 02:30:51,2583,280,498,1805
Iceland,Islande,Europe,2020-04-28 02:30:51,1792,10,1624,158
India,Inde,Asie,2020-04-28 02:30:51,29451,939,7137,21375
Indonesia,Indonésie,Asie,2020-04-28 02:30:51,9096,765,1151,7180
Iraq,Irak,Moyen-Orient,2020-04-28 02:30:51,1847,88,1286,473
Ireland,Irlande,Europe,2020-04-28 02:30:51,19648,1102,9233,9313
Islamic Republic of Iran,Iran,Moyen-Orient,2020-04-28 02:30:51,91472,5806,70933,14733
Israel,Israël,Moyen-Orient,2020-04-28 02:30:51,15555,204,7200,8151
Italy,Italie,Europe,2020-04-28 02:30:51,199414,26977,66624,105813
Jamaica,Jamaïque,Amérique Centrale,2020-04-28 02:30:51,364,7,29,328
Japan,Japon,Asie,2020-04-28 02:30:51,14153,385,1899,11869
Jordan,Jordanie,Moyen-Orient,2020-04-27 00:00:00,449,7,342,100
Kazakhstan,Kazakhstan,Asie,2020-04-28 02:30:51,2835,25,720,2090
Kenya,Kenya,Afrique,2020-04-28 02:30:51,363,14,114,235
Kosovo,Kosovo,Europe,2020-04-28 02:30:51,510,12,93,405
Kuwait,Koweit,Moyen-Orient,2020-04-28 02:30:51,3288,22,1012,2254
Kyrgyz Republic,Kirghizistan,Asie,2020-04-28 02:30:51,695,8,395,292
Lao People's Democratic Republic,Laos,Asie,2020-04-28 02:30:51,19,0,7,12
Latvia,Lettonie,Europe,2020-04-28 02:30:51,818,13,267,538
Lebanon,Liban,Moyen-Orient,2020-04-28 02:30:51,710,24,145,541
Liberia,Liberia,Afrique,2020-04-28 02:30:51,124,12,25,87
Libya,Libye,Afrique,2020-04-28 02:30:51,61,2,18,41
Liechtenstein,Liechtenstein,Europe,2020-04-28 02:30:51,82,1,55,26
Lithuania,Lituanie,Europe,2020-04-28 02:30:51,1449,41,474,934
Luxembourg,Luxembourg,Europe,2020-04-28 02:30:51,3729,88,3123,518
Madagascar,Madagascar,Afrique,2020-04-28 02:30:51,128,0,75,53
Malawi,Malawi,Afrique,2020-04-28 02:30:51,36,3,4,29
Malaysia,Malaisie,Asie,2020-04-28 02:30:51,5820,99,3957,1764
Maldives,Maldives,Asie,2020-04-28 02:30:51,226,0,17,209
Mali,Mali,Afrique,2020-04-28 02:30:51,408,23,113,272
Malta,Malte,Europe,2020-04-28 02:30:51,450,4,286,160
Mauritania,Mauritanie,Afrique,2020-04-28 02:30:51,7,1,6,0
Mauritius,Maurice,Afrique,2020-04-28 02:30:51,334,10,302,22
Mexico,Mexique,Amérique du Nord,2020-04-28 02:30:51,15529,1434,9086,5009
Moldova,Moldavie,Asie,2020-04-28 02:30:51,3481,102,925,2454
Monaco,Monaco,Europe,2020-04-28 02:31:06,95,4,42,49
Mongolia,Mongolie,Asie,2020-04-28 02:31:06,38,0,10,28
Montenegro,Montenegro,Europe,2020-04-28 02:30:51,321,7,189,125
Morocco,Maroc,Afrique,2020-04-28 02:30:51,4120,162,695,3263
Mozambique,Mozambique,Afrique,2020-04-28 02:30:51,76,0,12,64
MS Zaandam,MS Zaandam,,2020-04-28 02:30:51,9,2,0,7
Myanmar,Birmanie,Asie,2020-04-28 02:30:51,146,5,16,125
Namibia,Namibie,Afrique,2020-04-28 02:30:51,16,0,8,8
Nepal,Népal,Asie,2020-04-28 02:30:51,52,0,16,36
Netherlands,Pays-Bas,Europe,2020-04-28 02:30:51,38440,4534,117,33789
New Zealand,Nouvelle-Zélande,Océanie,2020-04-28 02:30:51,1472,19,1214,239
Nicaragua,Nicaragua,Amérique Centrale,2020-04-28 02:30:51,13,3,7,3
Niger,Niger,Afrique,2020-04-28 02:30:51,701,29,385,287
Nigeria,Nigeria,Afrique,2020-04-28 02:30:51,1337,40,255,1042
North Macedonia,Macédoine du Nord,Europe,2020-04-28 02:30:51,1399,65,553,781
Norway,Norvège,Europe,2020-04-28 02:30:51,7599,205,32,7362
Oman,Oman,Moyen-Orient,2020-04-28 02:30:51,2049,10,364,1675
Pakistan,Pakistan,Asie,2020-04-28 02:30:51,13915,292,3029,10594
Panama,Panama,Amérique Centrale,2020-04-28 02:30:51,6021,167,455,5399
Papua New Guinea,Papouasie Nouvelle Guinée,Océanie,2020-04-28 02:30:51,8,0,0,8
Paraguay,Paraguay,Amérique du Sud,2020-04-28 02:30:51,228,9,93,126
Peru,Pérou,Amérique du Sud,2020-04-28 02:30:51,28699,782,8425,19492
Philippines,Philippines,Asie,2020-04-28 02:30:51,7777,511,932,6334
Poland,Pologne,Europe,2020-04-28 02:30:51,11902,562,2466,8874
Portugal,Portugal,Europe,2020-04-28 02:30:51,24027,928,1357,21742
Qatar,Qatar,Moyen-Orient,2020-04-28 02:30:51,11244,10,1066,10168
R. B. de Venezuela,Venezuela,Amérique du Sud,2020-04-28 02:30:51,329,10,142,177
Republic of Korea,Corée du Sud,Asie,2020-04-28 02:30:51,10752,244,8854,1654
Republic of Yemen,Yemen,Moyen-Orient,2020-04-28 02:30:51,1,0,1,0
Romania,Roumanie,Europe,2020-04-28 02:30:51,11339,641,3141,7557
Russian Federation,Russie,Asie,2020-04-28 02:30:51,87147,794,7346,79007
Rwanda,Rwanda,Afrique,2020-04-28 02:30:51,207,0,93,114
Saint Kitts and Nevis,Saint-Christophe-et-Niévès,Amérique Centrale,2020-04-28 02:30:51,15,0,2,13
Saint Lucia,Sainte Lucie,Amérique Centrale,2020-04-28 02:30:51,15,0,15,0
Saint Vincent and the Grenadines,Saint Vincent et les Grenadines,Amérique Centrale,2020-04-28 02:30:51,15,0,8,7
San Marino,Saint Marin,Europe,2020-04-28 02:30:51,538,41,64,433
Sao Tome and Principe,Sao Tomé-et-Principe,Afrique,2020-04-28 02:30:51,4,0,0,4
Saudi Arabia,Arabie Saoudite,Moyen-Orient,2020-04-28 02:30:51,18811,144,2531,16136
Senegal,Sénégal,Afrique,2020-04-28 02:30:51,736,9,284,443
Serbia,Serbie,Europe,2020-04-28 02:30:51,6630,125,870,5635
Seychelles,Seychelles,Asie,2020-04-28 02:30:51,11,0,6,5
Sierra Leone,Sierra Leone,Afrique,2020-04-28 02:30:51,93,4,10,79
Singapore,Singapour,Asie,2020-04-28 02:30:51,14423,14,1095,13314
Slovak Republic,Slovaquie,Europe,2020-04-28 02:30:51,1381,18,403,960
Slovenia,Slovénie,Europe,2020-04-28 02:30:51,1402,83,221,1098
Somalia,Somalie,Afrique,2020-04-28 02:30:51,480,26,10,444
South Africa,Afrique du Sud,Afrique,2020-04-28 02:30:51,4793,90,1473,3230
South Sudan,Sud Soudan,Afrique,2020-04-28 02:30:51,6,0,0,6
Spain,Espagne,Europe,2020-04-28 02:30:51,229422,23521,120832,85069
Sri Lanka,Sri Lanka,Asie,2020-04-28 02:30:51,588,7,126,455
Sudan,Soudan,Afrique,2020-04-28 02:30:51,275,22,21,232
Suriname,Suriname,Amérique du Sud,2020-04-28 02:30:51,10,1,7,2
Sweden,Suède,Europe,2020-04-28 02:30:51,18926,2274,1005,15647
Switzerland,Suisse,Europe,2020-04-28 02:30:51,29164,1665,22200,5299
Syrian Arab Republic,Syrie,Moyen-Orient,2020-04-28 02:30:51,43,3,19,21
Taiwan,Taiwan,Asie,2020-04-28 02:30:51,429,6,290,133
Tanzania,Tanzanie,Afrique,2020-04-28 02:30:51,299,10,48,241
Thailand,Thaïlande,Asie,2020-04-28 02:30:51,2931,52,2609,270
The Bahamas,Les Bahamas,Amérique Centrale,2020-04-28 02:30:51,80,11,22,47
The Gambia,Gambie,Afrique,2020-04-28 02:30:51,10,1,8,1
Timor-Leste,Timor Oriental,Asie,2020-04-28 02:30:51,24,0,2,22
Togo,Togo,Afrique,2020-04-28 02:30:51,98,6,62,30
Trinidad and Tobago,Trinidad et Tobago,Amérique Centrale,2020-04-28 02:30:51,116,8,59,49
Tunisia,Tunisie,Afrique,2020-04-27 00:00:00,967,39,279,649
Turkey,Turquie,Europe,2020-04-28 02:30:51,112261,2900,33791,75570
Uganda,Ouganda,Afrique,2020-04-28 02:30:51,79,0,47,32
Ukraine,Ukraine,Europe,2020-04-28 02:30:51,9009,220,864,7925
United Arab Emirates,Émirats Arabes Unis,Moyen-Orient,2020-04-28 02:30:51,10839,82,2090,8667
United Kingdom,Royaume-Uni,Europe,2020-04-28 02:30:51,158348,21157,807,136384
United States of America,États-Unis,Amérique du Nord,2020-04-28 02:30:51,988197,56259,111424,820514
Uruguay,Uruguay,Amérique du Sud,2020-04-28 02:30:51,620,15,386,219
Uzbekistan,Ouzbékistan,Asie,2020-04-28 02:30:51,1904,8,892,1004
Vietnam,Vietnam,Asie,2020-04-28 02:30:51,270,0,225,45
West Bank and Gaza,Palestine,Moyen-Orient,2020-04-28 02:30:51,342,2,83,257
Western Sahara,Sahara Occidental,Afrique,2020-04-28 02:30:51,6,0,5,1
Zambia,Zambie,Afrique,2020-04-28 02:30:51,88,3,42,43
Zimbabwe,Zimbabwe,Afrique,2020-04-28 02:30:51,32,4,5,23
Republic of Serbia,Serbie,,2020-04-28 02:30:51,6630,125,870,5635
Slovakia,Slovaquie,,2020-04-28 02:30:51,1381,18,403,960
Macedonia,Macédoine du Nord,,2020-04-28 02:30:51,1399,65,553,781
