Country_Region,French Name,Continent,Last_Update,Confirmed,Deaths,Recovered,Active
Islamic Republic of Iran,Iran,Moyen-Orient,2020-04-10 22:54:07,68192,4232,35465,28495
Israel,Israël,Moyen-Orient,2020-04-10 22:54:07,10408,95,1183,9130
Italy,Italie,Europe,2020-04-10 22:54:07,147577,18849,30455,98273
Jamaica,Jamaïque,Amérique Centrale,2020-04-10 22:54:07,63,4,13,46
Japan,Japon,Asie,2020-04-10 22:54:07,5530,99,685,4746
Jordan,Jordanie,Moyen-Orient,2020-04-10 22:54:07,372,7,170,195
Kazakhstan,Kazakhstan,Asie,2020-04-10 22:54:07,812,10,64,738
Kenya,Kenya,Afrique,2020-04-10 22:54:07,189,7,22,160
Kosovo,Kosovo,Europe,2020-04-10 22:54:07,250,7,52,191
Kuwait,Koweit,Moyen-Orient,2020-04-10 22:54:07,993,1,123,869
Kyrgyz Republic,Kirghizistan,Asie,2020-04-10 22:54:07,298,5,35,258
Lao People's Democratic Republic,Laos,Asie,2020-04-10 22:54:07,16,0,0,16
Latvia,Lettonie,Europe,2020-04-10 22:54:07,612,3,16,593
Lebanon,Liban,Moyen-Orient,2020-04-10 22:54:07,609,20,76,513
Liberia,Liberia,Afrique,2020-04-10 22:54:07,37,5,3,29
Libya,Libye,Afrique,2020-04-10 22:54:07,24,1,8,15
Liechtenstein,Liechtenstein,Europe,2020-04-10 22:54:07,79,1,55,23
Lithuania,Lituanie,Europe,2020-04-10 22:54:07,999,22,54,923
Luxembourg,Luxembourg,Europe,2020-04-10 22:54:07,3223,54,500,2669
Madagascar,Madagascar,Afrique,2020-04-10 22:54:07,93,0,11,82
Malawi,Malawi,Afrique,2020-04-10 22:54:07,9,1,0,8
Malaysia,Malaisie,Asie,2020-04-10 22:54:07,4346,70,1830,2446
Maldives,Maldives,Asie,2020-04-10 22:54:07,19,0,13,6
Mali,Mali,Afrique,2020-04-10 22:54:07,87,7,22,58
Malta,Malte,Europe,2020-04-10 22:54:07,350,2,16,332
Mauritania,Mauritanie,Afrique,2020-04-10 22:54:07,7,1,2,4
Mauritius,Maurice,Afrique,2020-04-10 22:54:07,318,9,23,286
Mexico,Mexique,Amérique du Nord,2020-04-10 22:54:07,3441,194,633,2614
Moldova,Moldavie,Asie,2020-04-10 22:54:07,1438,29,56,1353
Monaco,Monaco,Europe,2020-04-10 22:54:07,90,1,5,84
Mongolia,Mongolie,Asie,2020-04-10 22:54:07,16,0,4,12
Montenegro,Montenegro,Europe,2020-04-10 22:54:07,255,2,4,249
Morocco,Maroc,Afrique,2020-04-10 22:54:07,1448,107,122,1219
Mozambique,Mozambique,Afrique,2020-04-10 22:54:07,20,0,2,18
MS Zaandam,MS Zaandam,,2020-04-10 22:54:07,9,2,0,7
Myanmar,Birmanie,Asie,2020-04-10 22:54:07,27,3,2,22
Namibia,Namibie,Afrique,2020-04-10 22:54:07,16,0,3,13
Nepal,Népal,Asie,2020-04-10 22:54:07,9,0,1,8
Netherlands,Pays-Bas,Europe,2020-04-10 22:54:07,23249,2520,287,20442
New Zealand,Nouvelle-Zélande,Océanie,2020-04-10 22:54:07,1283,2,373,908
Nicaragua,Nicaragua,Amérique Centrale,2020-04-10 22:54:07,7,1,0,6
Niger,Niger,Afrique,2020-04-10 22:54:07,438,11,41,386
Nigeria,Nigeria,Afrique,2020-04-10 22:54:07,305,7,58,240
North Macedonia,Macédoine du Nord,Europe,2020-04-10 22:54:07,711,32,41,638
Norway,Norvège,Europe,2020-04-10 22:54:07,6314,113,32,6169
Oman,Oman,Moyen-Orient,2020-04-10 22:54:07,484,3,109,372
Pakistan,Pakistan,Asie,2020-04-10 22:54:07,4695,66,727,3902
Panama,Panama,Amérique Centrale,2020-04-10 22:54:07,2752,66,16,2670
Papua New Guinea,Papouasie Nouvelle Guinée,Océanie,2020-04-10 22:54:07,2,0,0,2
Paraguay,Paraguay,Amérique du Sud,2020-04-10 22:54:07,129,6,18,105
Peru,Pérou,Amérique du Sud,2020-04-10 22:54:07,5897,169,1569,4159
Philippines,Philippines,Asie,2020-04-10 22:54:07,4195,221,140,3834
Poland,Pologne,Europe,2020-04-10 22:54:07,5955,181,318,5456
Portugal,Portugal,Europe,2020-04-10 22:54:07,15472,435,233,14804
Qatar,Qatar,Moyen-Orient,2020-04-10 22:54:07,2512,6,227,2279
R. B. de Venezuela,Venezuela,Amérique du Sud,2020-04-10 22:54:07,171,9,84,78
Republic of Korea,Corée du Sud,Asie,2020-04-10 22:54:07,10450,208,7117,3125
Romania,Roumanie,Europe,2020-04-10 22:54:07,5467,270,729,4468
Russian Federation,Russie,Asie,2020-04-10 22:54:07,11917,94,795,11028
Rwanda,Rwanda,Afrique,2020-04-10 22:54:07,118,0,7,111
Saint Kitts and Nevis,Saint-Christophe-et-Niévès,Amérique Centrale,2020-04-10 22:54:07,12,0,0,12
Saint Lucia,Sainte Lucie,Amérique Centrale,2020-04-10 22:54:07,15,0,1,14
Saint Vincent and the Grenadines,Saint Vincent et les Grenadines,Amérique Centrale,2020-04-10 22:54:07,12,0,1,11
San Marino,Saint Marin,Europe,2020-04-10 22:54:07,344,34,50,260
Sao Tome and Principe,Sao Tomé-et-Principe,Afrique,2020-04-10 22:54:07,4,0,0,4
Saudi Arabia,Arabie Saoudite,Moyen-Orient,2020-04-10 22:54:07,3651,47,685,2919
Senegal,Sénégal,Afrique,2020-04-10 22:54:07,265,2,137,126
Serbia,Serbie,Europe,2020-04-10 22:54:07,3105,71,0,3034
Seychelles,Seychelles,Asie,2020-04-10 22:54:07,11,0,0,11
Sierra Leone,Sierra Leone,Afrique,2020-04-10 22:54:07,8,0,0,8
Singapore,Singapour,Asie,2020-04-10 22:54:07,2108,7,492,1609
Slovak Republic,Slovaquie,Europe,2020-04-10 22:54:07,715,2,23,690
Slovenia,Slovénie,Europe,2020-04-10 22:54:07,1160,45,137,978
Somalia,Somalie,Afrique,2020-04-10 22:54:07,21,1,1,19
South Africa,Afrique du Sud,Afrique,2020-04-10 22:54:07,2003,24,410,1569
South Sudan,Sud Soudan,Afrique,2020-04-10 22:54:07,4,0,0,4
Spain,Espagne,Europe,2020-04-10 22:54:07,158273,16081,55668,86524
Sri Lanka,Sri Lanka,Asie,2020-04-10 22:54:07,190,7,54,129
Sudan,Soudan,Afrique,2020-04-10 22:54:07,17,2,2,13
Suriname,Suriname,Amérique du Sud,2020-04-10 22:54:07,10,1,4,5
Sweden,Suède,Europe,2020-04-10 22:54:07,9685,870,381,8434
Switzerland,Suisse,Europe,2020-04-10 22:54:07,24551,1002,11100,12449
Syrian Arab Republic,Syrie,Moyen-Orient,2020-04-10 22:54:07,19,2,4,13
Taiwan,Taiwan,Asie,2020-04-10 22:54:07,382,6,91,285
Tanzania,Tanzanie,Afrique,2020-04-10 22:54:07,32,3,5,24
Thailand,Thaïlande,Asie,2020-04-10 22:54:07,2473,33,1013,1427
The Bahamas,Les Bahamas,Amérique Centrale,2020-04-10 22:54:07,42,8,5,29
The Gambia,Gambie,Afrique,2020-04-10 22:54:07,4,1,2,1
Timor-Leste,Timor Oriental,Asie,2020-04-10 22:54:07,2,0,1,1
Togo,Togo,Afrique,2020-04-10 22:54:07,76,3,25,48
Trinidad and Tobago,Trinidad et Tobago,Amérique Centrale,2020-04-10 22:54:07,109,8,1,100
Tunisia,Tunisie,Afrique,2020-04-10 22:54:07,671,25,25,621
Turkey,Turquie,Europe,2020-04-10 22:54:07,47029,1006,2423,43600
Uganda,Ouganda,Afrique,2020-04-10 22:54:07,53,0,0,53
Ukraine,Ukraine,Europe,2020-04-10 22:54:07,2203,69,61,2073
United Arab Emirates,Émirats Arabes Unis,Moyen-Orient,2020-04-10 22:54:07,3360,16,418,2926
United Kingdom,Royaume-Uni,Europe,2020-04-10 22:54:07,74605,8974,588,65043
United States of America,États-Unis,Amérique du Nord,2020-04-10 22:54:07,496535,18586,28790,449159
Uruguay,Uruguay,Amérique du Sud,2020-04-10 22:54:07,473,7,206,260
Uzbekistan,Ouzbékistan,Asie,2020-04-10 22:54:07,624,3,42,579
Vietnam,Vietnam,Asie,2020-04-10 22:54:07,257,0,144,113
West Bank and Gaza,Palestine,Moyen-Orient,2020-04-10 22:54:07,267,2,45,220
Western Sahara,Sahara Occidental,Afrique,2020-04-10 22:54:07,4,0,0,4
Yemen,Yemen,Moyen-Orient,2020-04-10 22:54:08,1,0,0,1
Zambia,Zambie,Afrique,2020-04-10 22:54:07,40,2,25,13
Zimbabwe,Zimbabwe,Afrique,2020-04-10 22:54:07,13,3,0,10
Republic of Serbia,Serbie,,2020-04-10 22:54:07,3105,71,0,3034
Slovakia,Slovaquie,,2020-04-10 22:54:07,715,2,23,690
Macedonia,Macédoine du Nord,,2020-04-10 22:54:07,711,32,41,638
