Country_Region,French Name,Continent,Last_Update,Confirmed,Deaths,Recovered,Active
Malawi,Malawi,Afrique,2020-04-19 23:41:01,17,2,3,12
Malaysia,Malaisie,Asie,2020-04-19 23:41:01,5389,89,3197,2103
Maldives,Maldives,Asie,2020-04-19 23:41:01,52,0,16,36
Mali,Mali,Afrique,2020-04-19 23:41:01,224,14,42,168
Malta,Malte,Europe,2020-04-19 23:41:01,427,3,118,306
Mauritania,Mauritanie,Afrique,2020-04-19 23:41:01,7,1,6,0
Mauritius,Maurice,Afrique,2020-04-19 23:41:01,328,9,208,111
Mexico,Mexique,Amérique du Nord,2020-04-19 23:41:01,7497,650,2627,4220
Moldova,Moldavie,Asie,2020-04-19 23:41:01,2472,67,457,1948
Monaco,Monaco,Europe,2020-04-19 23:41:01,94,3,22,69
Mongolia,Mongolie,Asie,2020-04-19 23:41:01,32,0,7,25
Montenegro,Montenegro,Europe,2020-04-19 23:41:01,308,5,55,248
Morocco,Maroc,Afrique,2020-04-19 23:41:01,2855,141,327,2387
Mozambique,Mozambique,Afrique,2020-04-19 23:41:01,39,0,8,31
MS Zaandam,MS Zaandam,,2020-04-19 23:41:01,9,2,0,7
Myanmar,Birmanie,Asie,2020-04-19 23:41:01,111,5,7,99
Namibia,Namibie,Afrique,2020-04-19 23:41:01,16,0,6,10
Nepal,Népal,Asie,2020-04-19 23:41:01,31,0,4,27
Netherlands,Pays-Bas,Europe,2020-04-19 23:41:01,32838,3697,322,28819
New Zealand,Nouvelle-Zélande,Océanie,2020-04-19 23:41:01,1431,12,912,507
Nicaragua,Nicaragua,Amérique Centrale,2020-04-19 23:41:01,10,2,6,2
Niger,Niger,Afrique,2020-04-19 23:41:01,648,20,117,511
Nigeria,Nigeria,Afrique,2020-04-19 23:41:01,627,21,170,436
North Macedonia,Macédoine du Nord,Europe,2020-04-19 23:41:01,1207,51,179,977
Norway,Norvège,Europe,2020-04-19 23:41:01,7078,165,32,6881
Oman,Oman,Moyen-Orient,2020-04-19 23:41:01,1266,7,233,1026
Pakistan,Pakistan,Asie,2020-04-19 23:41:01,8348,168,1868,6312
Panama,Panama,Amérique Centrale,2020-04-19 23:41:01,4273,120,140,4013
Papua New Guinea,Papouasie Nouvelle Guinée,Océanie,2020-04-19 23:41:01,7,0,0,7
Paraguay,Paraguay,Amérique du Sud,2020-04-19 23:41:01,206,8,41,157
Peru,Pérou,Amérique du Sud,2020-04-19 23:41:01,15628,400,6811,8417
Philippines,Philippines,Asie,2020-04-19 23:41:01,6259,409,572,5278
Poland,Pologne,Europe,2020-04-19 23:41:01,9287,360,1040,7887
Portugal,Portugal,Europe,2020-04-19 23:41:01,20206,714,610,18882
Qatar,Qatar,Moyen-Orient,2020-04-19 23:41:01,5448,8,518,4922
R. B. de Venezuela,Venezuela,Amérique du Sud,2020-04-19 23:41:01,256,9,117,130
Republic of Korea,Corée du Sud,Asie,2020-04-19 23:41:01,10661,234,8042,2385
Republic of Yemen,Yemen,Moyen-Orient,2020-04-19 23:41:01,1,0,0,1
Romania,Roumanie,Europe,2020-04-19 23:41:01,8746,451,1892,6403
Russian Federation,Russie,Asie,2020-04-19 23:41:01,42853,361,3291,39201
Rwanda,Rwanda,Afrique,2020-04-19 23:41:01,147,0,76,71
Saint Kitts and Nevis,Saint-Christophe-et-Niévès,Amérique Centrale,2020-04-19 23:41:01,14,0,0,14
Saint Lucia,Sainte Lucie,Amérique Centrale,2020-04-19 23:41:01,15,0,11,4
Saint Vincent and the Grenadines,Saint Vincent et les Grenadines,Amérique Centrale,2020-04-19 23:41:01,12,0,1,11
San Marino,Saint Marin,Europe,2020-04-19 23:41:01,461,39,60,362
Sao Tome and Principe,Sao Tomé-et-Principe,Afrique,2020-04-19 23:41:01,4,0,0,4
Saudi Arabia,Arabie Saoudite,Moyen-Orient,2020-04-19 23:41:01,9362,97,1398,7867
Senegal,Sénégal,Afrique,2020-04-19 23:41:01,367,3,220,144
Serbia,Serbie,Europe,2020-04-19 23:41:01,6318,122,753,5443
Seychelles,Seychelles,Asie,2020-04-19 23:41:01,11,0,5,6
Sierra Leone,Sierra Leone,Afrique,2020-04-19 23:41:01,35,0,6,29
Singapore,Singapour,Asie,2020-04-19 23:41:01,6588,11,768,5809
Slovak Republic,Slovaquie,Europe,2020-04-19 23:41:01,1161,12,229,920
Slovenia,Slovénie,Europe,2020-04-19 23:41:01,1330,74,192,1064
Somalia,Somalie,Afrique,2020-04-19 23:41:01,164,7,3,154
South Africa,Afrique du Sud,Afrique,2020-04-19 23:41:01,3158,54,903,2201
South Sudan,Sud Soudan,Afrique,2020-04-19 23:41:01,4,0,0,4
Spain,Espagne,Europe,2020-04-19 23:41:01,198674,20453,77357,100864
Sri Lanka,Sri Lanka,Asie,2020-04-19 23:41:01,271,7,96,168
Sudan,Soudan,Afrique,2020-04-19 23:41:01,66,10,6,50
Suriname,Suriname,Amérique du Sud,2020-04-19 23:41:01,10,1,6,3
Sweden,Suède,Europe,2020-04-19 23:41:01,14385,1540,550,12295
Switzerland,Suisse,Europe,2020-04-19 23:41:01,27740,1393,17800,8547
Syrian Arab Republic,Syrie,Moyen-Orient,2020-04-19 23:41:01,39,3,5,31
Taiwan,Taiwan,Asie,2020-04-19 23:41:01,420,6,189,225
Tanzania,Tanzanie,Afrique,2020-04-19 23:41:01,170,7,11,152
Thailand,Thaïlande,Asie,2020-04-19 23:41:01,2765,47,1928,790
The Bahamas,Les Bahamas,Amérique Centrale,2020-04-19 23:41:01,55,9,10,36
The Gambia,Gambie,Afrique,2020-04-19 23:41:01,10,1,2,7
Timor-Leste,Timor Oriental,Asie,2020-04-19 23:41:01,19,0,1,18
Togo,Togo,Afrique,2020-04-19 23:41:01,84,5,52,27
Trinidad and Tobago,Trinidad et Tobago,Amérique Centrale,2020-04-19 23:41:01,114,8,21,85
Tunisia,Tunisie,Afrique,2020-04-19 23:41:01,879,38,43,798
Turkey,Turquie,Europe,2020-04-19 23:41:01,86306,2017,11976,72313
Uganda,Ouganda,Afrique,2020-04-19 23:41:01,55,0,28,27
Ukraine,Ukraine,Europe,2020-04-19 23:41:01,5449,141,347,4961
United Arab Emirates,Émirats Arabes Unis,Moyen-Orient,2020-04-19 23:41:01,6781,41,1286,5454
United Kingdom,Royaume-Uni,Europe,2020-04-19 23:41:01,121172,16095,436,104641
United States of America,Etats-Unis,Amérique du Nord,2020-04-19 23:41:01,759086,40661,70337,648088
Uruguay,Uruguay,Amérique du Sud,2020-04-19 23:41:01,517,10,298,209
Uzbekistan,Ouzbékistan,Asie,2020-04-19 23:41:01,1565,5,225,1335
Vietnam,Vietnam,Asie,2020-04-19 23:41:01,268,0,202,66
West Bank and Gaza,Palestine,Moyen-Orient,2020-04-19 23:41:01,437,3,71,363
Western Sahara,Sahara Occidental,Afrique,2020-04-19 23:41:01,6,0,0,6
Zambia,Zambie,Afrique,2020-04-19 23:41:01,61,3,33,25
Zimbabwe,Zimbabwe,Afrique,2020-04-19 23:41:01,25,3,2,20
Republic of Serbia,Serbie,,2020-04-19 23:41:01,6318,122,753,5443
Slovakia,Slovaquie,,2020-04-19 23:41:01,1161,12,229,920
Macedonia,Macédoine du Nord,,2020-04-19 23:41:01,1207,51,179,977
