Country_Region,French Name,Continent,Last_Update,Confirmed,Deaths,Recovered,Active
Diamond Princess,Diamond Princess,,2020-03-31 23:43:43,712,10,603,99
Djibouti,Djibouti,Afrique,2020-03-31 23:43:43,30,0,0,30
Dominica,Dominique,Amérique Centrale,2020-03-31 23:43:43,12,0,0,12
Dominican Republic,République Dominicaine,Amérique Centrale,2020-03-31 23:43:43,1109,51,5,1053
Ecuador,Équateur,Amérique du Sud,2020-03-31 23:43:43,2240,75,54,2111
El Salvador,El Salvador,Amérique Centrale,2020-03-31 23:43:43,32,1,0,31
Equatorial Guinea,Guinée équatoriale,Afrique,2020-03-31 23:43:43,12,0,1,11
Eritrea,Erythrée,Afrique,2020-03-31 23:43:43,15,0,0,15
Estonia,Estonie,Europe,2020-03-31 23:43:43,745,4,26,715
Eswatini,Eswatini,Afrique,2020-03-31 23:43:43,9,0,0,9
Ethiopia,Ethiopie,Afrique,2020-03-31 23:43:43,26,0,2,24
Fiji,Iles Fidji,Amérique Centrale,2020-03-31 23:43:43,5,0,0,5
Finland,Finlande,Europe,2020-03-31 23:43:43,1418,17,10,1391
Gabon,Gabon,Afrique,2020-03-31 23:43:43,16,1,0,15
Georgia,Géorgie,Asie,2020-03-31 23:43:43,110,0,21,89
Germany,Allemagne,Europe,2020-03-31 23:43:43,71808,775,16100,54933
Ghana,Ghana,Afrique,2020-03-31 23:43:43,161,5,31,125
Greece,Grèce,Europe,2020-03-31 23:43:43,1314,49,52,1213
Grenada,Grenade,Amérique Centrale,2020-03-31 23:43:43,9,0,0,9
Guatemala,Guatemala,Amérique Centrale,2020-03-31 23:43:43,38,1,12,25
Guinea,Guinée,Afrique,2020-03-31 23:43:43,22,0,0,22
Guinea-Bissau,Guinée-Bissau,Afrique,2020-03-31 23:43:43,8,0,0,8
Guyana,Guyane,Amérique du Sud,2020-03-31 23:43:43,12,2,0,10
Haiti,Haïti,Amérique Centrale,2020-03-31 23:43:43,15,0,1,14
Holy See,Iles Anglo-Normandes,Europe,2020-03-31 23:43:43,6,0,0,6
Honduras,Honduras,Amérique Centrale,2020-03-31 23:43:43,141,7,3,131
Hungary,Hongrie,Europe,2020-03-31 23:43:43,492,16,37,439
Iceland,Islande,Europe,2020-03-31 23:43:43,1135,2,198,935
India,Inde,Asie,2020-03-31 23:43:43,1397,35,123,1239
Indonesia,Indonésie,Asie,2020-03-31 23:43:43,1528,136,81,1311
Iraq,Irak,Moyen-Orient,2020-03-31 23:43:43,694,50,170,474
Ireland,Irlande,Europe,2020-03-31 23:43:43,3235,71,5,3159
Islamic Republic of Iran,Iran,Moyen-Orient,2020-03-31 23:43:43,44605,2898,14656,27051
Israel,Israël,Moyen-Orient,2020-03-31 23:43:43,5358,20,224,5114
Italy,Italie,Europe,2020-03-31 23:43:43,105792,12428,15729,77635
Jamaica,Jamaïque,Amérique Centrale,2020-03-31 23:43:43,36,1,2,33
Japan,Japon,Asie,2020-03-31 23:43:43,1953,56,424,1473
Jordan,Jordanie,Moyen-Orient,2020-03-31 23:43:43,274,5,30,239
Kazakhstan,Kazakhstan,Asie,2020-03-31 23:43:43,343,2,24,317
Kenya,Kenya,Afrique,2020-03-31 23:43:43,59,1,1,57
Kosovo,Kosovo,Europe,2020-03-31 23:43:43,112,1,6,105
Kuwait,Koweit,Moyen-Orient,2020-03-31 23:43:43,289,0,73,216
Kyrgyz Republic,Kirghizistan,Asie,2020-03-31 23:43:43,107,0,3,104
Lao People's Democratic Republic,Laos,Asie,2020-03-31 23:43:43,9,0,0,9
Latvia,Lettonie,Europe,2020-03-31 23:43:43,398,0,1,397
Lebanon,Liban,Moyen-Orient,2020-03-31 23:43:43,470,12,37,421
Liberia,Liberia,Afrique,2020-03-31 23:43:43,3,0,0,3
Libya,Libye,Afrique,2020-03-31 23:43:43,10,0,1,9
Liechtenstein,Liechtenstein,Europe,2020-03-31 23:43:43,68,0,0,68
Lithuania,Lituanie,Europe,2020-03-31 23:43:43,537,8,7,522
Luxembourg,Luxembourg,Europe,2020-03-31 23:43:43,2178,23,80,2075
Madagascar,Madagascar,Afrique,2020-03-31 23:43:43,57,0,0,57
Malaysia,Malaisie,Asie,2020-03-31 23:43:43,2766,43,537,2186
Maldives,Maldives,Asie,2020-03-31 23:43:43,18,0,13,5
Mali,Mali,Afrique,2020-03-31 23:43:43,28,2,0,26
Malta,Malte,Europe,2020-03-31 23:43:43,169,0,2,167
Mauritania,Mauritanie,Afrique,2020-03-31 23:43:43,6,1,2,3
Mauritius,Maurice,Afrique,2020-03-31 23:43:43,143,5,0,138
Mexico,Mexique,Amérique du Nord,2020-03-31 23:43:43,1094,28,35,1031
Moldova,Moldavie,Asie,2020-03-31 23:43:43,353,4,18,331
Monaco,Monaco,Europe,2020-03-31 23:43:43,52,1,2,49
Mongolia,Mongolie,Asie,2020-03-31 23:43:43,12,0,2,10
Montenegro,Montenegro,Europe,2020-03-31 23:43:43,109,2,0,107
Morocco,Maroc,Afrique,2020-03-31 23:43:43,617,36,24,557
Mozambique,Mozambique,Afrique,2020-03-31 23:43:43,8,0,0,8
MS Zaandam,MS Zaandam,,2020-03-31 23:43:43,2,0,0,2
Myanmar,Birmanie,Asie,2020-03-31 23:43:43,15,1,0,14
Namibia,Namibie,Afrique,2020-03-31 23:43:43,11,0,2,9
Nepal,Népal,Asie,2020-03-31 23:43:43,5,0,1,4
New Zealand,Nouvelle-Zélande,Océanie,2020-03-31 23:43:43,647,1,74,572
Nicaragua,Nicaragua,Amérique Centrale,2020-03-31 23:43:43,5,1,0,4
Niger,Niger,Afrique,2020-03-31 23:43:43,27,3,0,24
Nigeria,Nigeria,Afrique,2020-03-31 23:43:43,135,2,8,125
North Macedonia,Macédoine du Nord,Europe,2020-03-31 23:43:43,329,9,12,308
Norway,Norvège,Europe,2020-03-31 23:43:43,4641,39,13,4589
Oman,Oman,Moyen-Orient,2020-03-31 23:43:43,192,1,34,157
Pakistan,Pakistan,Asie,2020-03-31 23:43:43,1938,26,76,1836
Panama,Panama,Amérique Centrale,2020-03-31 23:43:43,1181,30,9,1142
Papua New Guinea,Papouasie Nouvelle Guinée,Océanie,2020-03-31 23:43:43,1,0,0,1
Paraguay,Paraguay,Amérique du Sud,2020-03-31 23:43:43,65,3,1,61
Peru,Pérou,Amérique du Sud,2020-03-31 23:43:43,1065,30,394,641
Philippines,Philippines,Asie,2020-03-31 23:43:43,2084,88,49,1947
Poland,Pologne,Europe,2020-03-31 23:43:43,2311,33,7,2271
Portugal,Portugal,Europe,2020-03-31 23:43:43,7443,160,43,7240
Qatar,Qatar,Moyen-Orient,2020-03-31 23:43:43,781,2,62,717
R. B. de Venezuela,Venezuela,Amérique du Sud,2020-03-31 23:43:43,135,3,39,93
Republic of Korea,Corée du Sud,Asie,2020-03-31 23:43:43,9786,162,5408,4216
Romania,Roumanie,Europe,2020-03-31 23:43:43,2245,82,220,1943
Russian Federation,Russie,Asie,2020-03-31 23:43:43,2337,17,121,2199
Rwanda,Rwanda,Afrique,2020-03-31 23:43:43,75,0,0,75
Saint Kitts and Nevis,Saint-Christophe-et-Niévès,Amérique Centrale,2020-03-31 23:43:43,8,0,0,8
Saint Lucia,Sainte Lucie,Amérique Centrale,2020-03-31 23:43:43,13,0,1,12
Saint Vincent and the Grenadines,Saint Vincent et les Grenadines,Amérique Centrale,2020-03-31 23:43:43,1,0,1,0
San Marino,Saint Marin,Europe,2020-03-31 23:43:43,236,26,13,197
Saudi Arabia,Arabie Saoudite,Moyen-Orient,2020-03-31 23:43:43,1563,10,165,1388
Senegal,Sénégal,Afrique,2020-03-31 23:43:43,175,0,40,135
Serbia,Serbie,Europe,2020-03-31 23:43:43,900,16,0,884
Seychelles,Seychelles,Asie,2020-03-31 23:43:43,10,0,0,10
Sierra Leone,Sierra Leone,Afrique,2020-03-31 23:43:43,1,0,0,1
Singapore,Singapour,Asie,2020-03-31 23:43:43,926,3,240,683
Slovak Republic,Slovaquie,Europe,2020-03-31 23:43:43,363,0,3,360
Slovenia,Slovénie,Europe,2020-03-31 23:43:43,802,15,10,777
Somalia,Somalie,Afrique,2020-03-31 23:43:43,5,0,1,4
South Africa,Afrique du Sud,Afrique,2020-03-31 23:43:43,1353,5,31,1317
Spain,Espagne,Europe,2020-03-31 23:43:43,95923,8464,19259,68200
Sri Lanka,Sri Lanka,Asie,2020-03-31 23:43:43,143,2,17,124
Sudan,Soudan,Afrique,2020-03-31 23:43:43,7,2,1,4
Suriname,Suriname,Amérique du Sud,2020-03-31 23:43:43,9,0,0,9
Sweden,Suède,Europe,2020-03-31 23:43:43,4435,180,16,4239
Switzerland,Suisse,Europe,2020-03-31 23:43:43,16605,433,1823,14349
Syrian Arab Republic,Syrie,Moyen-Orient,2020-03-31 23:43:43,10,2,0,8
Taiwan,Taiwan,Asie,2020-03-31 23:43:43,322,5,39,278
Tanzania,Tanzanie,Afrique,2020-03-31 07:26:59,19,1,1,17
Thailand,Thaïlande,Asie,2020-03-31 23:43:43,1651,10,342,1299
The Bahamas,Les Bahamas,Amérique Centrale,2020-03-31 23:43:43,14,0,1,13
The Gambia,Gambie,Afrique,2020-03-31 23:43:43,4,1,0,3
Timor-Leste,Timor Oriental,Asie,2020-03-31 23:43:43,1,0,0,1
Togo,Togo,Afrique,2020-03-31 23:43:43,34,1,10,23
Trinidad and Tobago,Trinidad et Tobago,Amérique Centrale,2020-03-31 23:43:43,87,3,1,83
Tunisia,Tunisie,Afrique,2020-03-31 23:43:43,394,10,3,381
Turkey,Turquie,Europe,2020-03-31 23:43:43,13531,214,243,13074
Uganda,Ouganda,Afrique,2020-03-31 23:43:43,44,0,0,44
Ukraine,Ukraine,Europe,2020-03-31 23:43:43,645,17,10,618
United Arab Emirates,Émirats Arabes Unis,Moyen-Orient,2020-03-31 23:43:43,664,6,61,597
United States of America,États-Unis,Amérique du Nord,2020-03-31 23:43:43,188172,2873,7024,178275
Uruguay,Uruguay,Amérique du Sud,2020-03-31 23:43:57,338,1,41,296
Uzbekistan,Ouzbékistan,Asie,2020-03-31 23:43:43,172,2,7,163
Vietnam,Vietnam,Asie,2020-03-31 23:43:43,212,0,58,154
West Bank and Gaza,Palestine,Moyen-Orient,2020-03-31 23:43:43,119,1,18,100
Zambia,Zambie,Afrique,2020-03-31 23:43:43,35,0,0,35
Zimbabwe,Zimbabwe,Afrique,2020-03-31 23:43:43,8,1,0,7
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
Australia,Australie,Océanie,2020-03-31 23:43:43,4559,18,358,4183
Canada,Canada,Amérique du Nord,2020-03-31 23:43:44,8527,101,1592,6834
China,Chine,Asie,2020-03-31 23:43:45,82279,3309,76206,2764
Denmark,Danemark,Europe,2020-03-31 23:43:46,3039,90,77,2872
France,France,Europe,2020-03-31 23:43:47,52827,3532,9513,39782
Netherlands,Pays-Bas,Europe,2020-03-31 23:43:48,12667,1040,253,11374
United Kingdom,Royaume-Uni,Europe,2020-03-31 23:43:49,25481,1793,179,23509
Republic of Serbia,Serbie,Europe,2020-03-31 23:43:50,900,16,0,884
Slovakia,Slovaquie,Europe,2020-03-31 23:43:51,363,0,3,360
Macedonia,Macédoine du Nord,Europe,2020-03-31 23:43:52,329,9,12,308
