Country_Region,French Name,Continent,Last_Update,Confirmed,Deaths,Recovered,Active
Ecuador,Équateur,Amérique du Sud,2020-04-04 23:34:04,3465,172,100,3193
El Salvador,El Salvador,Amérique Centrale,2020-04-04 23:34:04,56,3,2,51
Equatorial Guinea,Guinée équatoriale,Afrique,2020-04-04 23:34:04,16,0,1,15
Eritrea,Erythrée,Afrique,2020-04-04 23:34:04,29,0,0,29
Estonia,Estonie,Europe,2020-04-04 23:34:04,1039,13,59,967
Eswatini,Eswatini,Afrique,2020-04-04 23:34:04,9,0,0,9
Ethiopia,Ethiopie,Afrique,2020-04-04 23:34:04,38,0,4,34
Fiji,Iles Fidji,Amérique Centrale,2020-04-04 23:34:04,12,0,0,12
Finland,Finlande,Europe,2020-04-04 23:34:04,1882,25,300,1557
France,France,Europe,2020-04-04 23:34:04,90848,7574,15572,67702
Gabon,Gabon,Afrique,2020-04-04 23:34:04,21,1,1,19
Georgia,Géorgie,Asie,2020-04-04 23:34:04,162,1,36,125
Germany,Allemagne,Europe,2020-04-04 23:34:04,96092,1444,26400,68248
Ghana,Ghana,Afrique,2020-04-04 23:34:04,205,5,31,169
Greece,Grèce,Europe,2020-04-04 23:34:04,1673,68,78,1527
Grenada,Grenade,Amérique Centrale,2020-04-04 23:34:04,12,0,0,12
Guatemala,Guatemala,Amérique Centrale,2020-04-04 23:34:04,61,2,15,44
Guinea,Guinée,Afrique,2020-04-04 23:34:04,111,0,5,106
Guinea-Bissau,Guinée-Bissau,Afrique,2020-04-04 23:34:04,18,0,0,18
Guyana,Guyane,Amérique du Sud,2020-04-04 23:34:04,23,4,0,19
Haiti,Haïti,Amérique Centrale,2020-04-04 23:34:04,20,0,1,19
Holy See,Iles Anglo-Normandes,Europe,2020-04-04 23:34:04,7,0,0,7
Honduras,Honduras,Amérique Centrale,2020-04-04 23:34:04,264,15,3,246
Hungary,Hongrie,Europe,2020-04-04 23:34:04,678,32,58,588
Iceland,Islande,Europe,2020-04-04 23:34:04,1417,4,396,1017
India,Inde,Asie,2020-04-04 23:34:04,3082,86,229,2767
Indonesia,Indonésie,Asie,2020-04-04 23:34:04,2092,191,150,1751
Iraq,Irak,Moyen-Orient,2020-04-04 23:34:04,878,56,259,563
Ireland,Irlande,Europe,2020-04-04 23:34:04,4604,137,25,4442
Islamic Republic of Iran,Iran,Moyen-Orient,2020-04-04 23:34:04,55743,3452,19736,32555
Israel,Israël,Moyen-Orient,2020-04-04 23:34:04,7851,44,427,7380
Italy,Italie,Europe,2020-04-04 23:34:04,124632,15362,20996,88274
Jamaica,Jamaïque,Amérique Centrale,2020-04-04 23:34:04,53,3,7,43
Japan,Japon,Asie,2020-04-04 23:34:04,3139,77,514,2548
Jordan,Jordanie,Moyen-Orient,2020-04-04 23:34:04,323,5,74,244
Kazakhstan,Kazakhstan,Asie,2020-04-04 23:34:04,531,5,36,490
Kenya,Kenya,Afrique,2020-04-04 23:34:04,126,4,4,118
Kosovo,Kosovo,Europe,2020-04-04 23:34:04,135,1,16,118
Kuwait,Koweit,Moyen-Orient,2020-04-04 23:34:04,479,1,93,385
Kyrgyz Republic,Kirghizistan,Asie,2020-04-04 23:34:04,144,1,9,134
Lao People's Democratic Republic,Laos,Asie,2020-04-04 23:34:04,10,0,0,10
Latvia,Lettonie,Europe,2020-04-04 11:36:49,509,1,1,507
Lebanon,Liban,Moyen-Orient,2020-04-04 23:34:04,520,17,54,449
Liberia,Liberia,Afrique,2020-04-04 23:34:04,10,1,3,6
Libya,Libye,Afrique,2020-04-04 23:34:04,18,1,0,17
Liechtenstein,Liechtenstein,Europe,2020-04-04 23:34:04,77,1,0,76
Lithuania,Lituanie,Europe,2020-04-04 23:34:04,771,11,7,753
Luxembourg,Luxembourg,Europe,2020-04-04 23:34:04,2729,31,500,2198
Madagascar,Madagascar,Afrique,2020-04-04 23:34:04,70,0,0,70
Malawi,Malawi,Afrique,2020-04-04 23:34:04,4,0,0,4
Malaysia,Malaisie,Asie,2020-04-04 23:34:04,3483,57,915,2511
Maldives,Maldives,Asie,2020-04-04 23:34:04,19,0,13,6
Mali,Mali,Afrique,2020-04-04 23:34:04,41,3,1,37
Malta,Malte,Europe,2020-04-04 23:34:04,213,0,2,211
Mauritania,Mauritanie,Afrique,2020-04-04 23:34:04,6,1,2,3
Mauritius,Maurice,Afrique,2020-04-04 23:34:04,196,7,7,182
Mexico,Mexique,Amérique du Nord,2020-04-04 23:34:04,1688,60,633,995
Moldova,Moldavie,Asie,2020-04-04 23:34:04,752,12,29,711
Monaco,Monaco,Europe,2020-04-04 23:34:04,66,1,3,62
Mongolia,Mongolie,Asie,2020-04-04 23:34:04,14,0,2,12
Montenegro,Montenegro,Europe,2020-04-04 23:34:04,201,2,1,198
Morocco,Maroc,Afrique,2020-04-04 23:34:04,919,59,66,794
Mozambique,Mozambique,Afrique,2020-04-04 23:34:04,10,0,1,9
MS Zaandam,MS Zaandam,,2020-04-04 23:34:04,9,2,0,7
Myanmar,Birmanie,Asie,2020-04-04 23:34:04,21,1,0,20
Namibia,Namibie,Afrique,2020-04-04 23:34:04,14,0,3,11
Nepal,Népal,Asie,2020-04-04 23:34:04,9,0,1,8
Netherlands,Pays-Bas,Europe,2020-04-04 23:34:04,16727,1656,262,14809
New Zealand,Nouvelle-Zélande,Océanie,2020-04-04 23:34:04,950,1,127,822
Nicaragua,Nicaragua,Amérique Centrale,2020-04-04 23:34:04,5,1,0,4
Niger,Niger,Afrique,2020-04-04 23:34:04,144,8,0,136
Nigeria,Nigeria,Afrique,2020-04-04 23:34:04,214,4,25,185
North Macedonia,Macédoine du Nord,Europe,2020-04-04 23:34:04,483,17,20,446
Norway,Norvège,Europe,2020-04-04 23:34:04,5550,62,32,5456
Oman,Oman,Moyen-Orient,2020-04-04 23:34:04,277,2,61,214
Pakistan,Pakistan,Asie,2020-04-04 23:34:04,2818,41,131,2646
Panama,Panama,Amérique Centrale,2020-04-04 23:34:04,1673,41,13,1619
Papua New Guinea,Papouasie Nouvelle Guinée,Océanie,2020-04-04 23:34:04,1,0,0,1
Paraguay,Paraguay,Amérique du Sud,2020-04-04 23:34:04,96,3,12,81
Peru,Pérou,Amérique du Sud,2020-04-04 23:34:04,1746,73,914,759
Philippines,Philippines,Asie,2020-04-04 23:34:04,3094,144,57,2893
Poland,Pologne,Europe,2020-04-04 23:34:04,3627,79,116,3432
Portugal,Portugal,Europe,2020-04-04 23:34:04,10524,266,75,10183
Qatar,Qatar,Moyen-Orient,2020-04-04 23:34:04,1325,3,109,1213
R. B. de Venezuela,Venezuela,Amérique du Sud,2020-04-04 23:34:04,155,7,52,96
Republic of Korea,Corée du Sud,Asie,2020-04-04 23:34:04,10156,177,6325,3654
Romania,Roumanie,Europe,2020-04-04 23:34:04,3613,146,329,3138
Russian Federation,Russie,Asie,2020-04-04 23:34:04,4731,43,333,4355
Rwanda,Rwanda,Afrique,2020-04-04 23:34:04,102,0,0,102
Saint Kitts and Nevis,Saint-Christophe-et-Niévès,Amérique Centrale,2020-04-04 23:34:04,9,0,0,9
Saint Lucia,Sainte Lucie,Amérique Centrale,2020-04-04 23:34:04,14,0,1,13
Saint Vincent and the Grenadines,Saint Vincent et les Grenadines,Amérique Centrale,2020-04-04 23:34:04,7,0,1,6
San Marino,Saint Marin,Europe,2020-04-04 23:34:04,259,32,27,200
Saudi Arabia,Arabie Saoudite,Moyen-Orient,2020-04-04 23:34:04,2179,29,420,1730
Senegal,Sénégal,Afrique,2020-04-04 23:34:04,219,2,72,145
Serbia,Serbie,Europe,2020-04-04 23:34:04,1624,44,0,1580
Seychelles,Seychelles,Asie,2020-04-04 23:34:04,10,0,0,10
Sierra Leone,Sierra Leone,Afrique,2020-04-04 23:34:04,4,0,0,4
Singapore,Singapour,Asie,2020-04-04 23:34:04,1189,6,297,886
Slovak Republic,Slovaquie,Europe,2020-04-04 23:34:04,471,1,10,460
Slovenia,Slovénie,Europe,2020-04-04 23:34:04,977,22,79,876
Somalia,Somalie,Afrique,2020-04-04 23:34:04,7,0,1,6
South Africa,Afrique du Sud,Afrique,2020-04-04 23:34:04,1585,9,95,1481
Spain,Espagne,Europe,2020-04-04 23:34:04,126168,11947,34219,80002
Sri Lanka,Sri Lanka,Asie,2020-04-04 23:34:04,166,5,27,134
Sudan,Soudan,Afrique,2020-04-04 23:34:04,10,2,2,6
Suriname,Suriname,Amérique du Sud,2020-04-04 23:34:04,10,1,0,9
Sweden,Suède,Europe,2020-04-04 23:34:04,6443,373,205,5865
Switzerland,Suisse,Europe,2020-04-04 23:34:04,20505,666,6415,13424
Syrian Arab Republic,Syrie,Moyen-Orient,2020-04-04 23:34:04,16,2,2,12
Taiwan,Taiwan,Asie,2020-04-04 23:34:04,355,5,50,300
Tanzania,Tanzanie,Afrique,2020-04-04 23:34:04,20,1,3,16
Thailand,Thaïlande,Asie,2020-04-04 23:34:04,2067,20,674,1373
The Bahamas,Les Bahamas,Amérique Centrale,2020-04-04 23:34:04,28,4,0,24
The Gambia,Gambie,Afrique,2020-04-04 23:34:04,4,1,2,1
Timor-Leste,Timor Oriental,Asie,2020-04-04 23:34:04,1,0,0,1
Togo,Togo,Afrique,2020-04-04 23:34:04,41,3,17,21
Trinidad and Tobago,Trinidad et Tobago,Amérique Centrale,2020-04-04 23:34:04,103,6,1,96
Tunisia,Tunisie,Afrique,2020-04-04 23:34:04,553,18,5,530
Turkey,Turquie,Europe,2020-04-04 23:34:04,23934,501,786,22647
Uganda,Ouganda,Afrique,2020-04-04 23:34:04,48,0,0,48
Ukraine,Ukraine,Europe,2020-04-04 23:34:04,1225,32,25,1168
United Arab Emirates,Émirats Arabes Unis,Moyen-Orient,2020-04-04 23:34:04,1505,10,125,1370
United Kingdom,Royaume-Uni,Europe,2020-04-04 23:34:04,42477,4320,215,37942
United States of America,États-Unis,Amérique du Nord,2020-04-04 23:34:04,308850,8407,14652,285791
Uruguay,Uruguay,Amérique du Sud,2020-04-04 23:34:04,400,5,93,302
Uzbekistan,Ouzbékistan,Asie,2020-04-04 23:34:04,266,2,25,239
Vietnam,Vietnam,Asie,2020-04-04 23:34:04,240,0,90,150
West Bank and Gaza,Palestine,Moyen-Orient,2020-04-04 23:34:04,217,1,21,195
Zambia,Zambie,Afrique,2020-04-04 23:34:04,39,1,2,36
Zimbabwe,Zimbabwe,Afrique,2020-04-04 23:34:04,9,1,0,8
Republic of Serbia,Serbie,,2020-04-04 23:34:04,1624,44,0,1580
Slovakia,Slovaquie,,2020-04-04 23:34:04,471,1,10,460
Macedonia,Macédoine du Nord,,2020-04-04 23:34:04,483,17,20,446
