Country_Region,French Name,Continent,Last_Update,Confirmed,Deaths,Recovered,Active
Afghanistan,Afghanistan,Asie,2020-04-03 22:46:20,281,6,10,265
Albania,Albanie,Europe,2020-04-03 22:46:20,304,17,89,198
Algeria,Algérie,Afrique,2020-04-03 22:46:20,1171,105,62,1004
Andorra,Andorre,Europe,2020-04-03 22:46:20,439,16,16,407
Angola,Angola,Afrique,2020-04-03 22:46:20,8,2,1,5
Antigua and Barbuda,Antigua et Barduda,Amérique Centrale,2020-04-03 22:46:20,15,0,0,15
Arab Republic of Egypt,Égypte,Afrique,2020-04-03 22:46:20,985,66,216,703
Argentina,Argentine,Amérique du Sud,2020-04-03 22:46:20,1265,39,266,960
Armenia,Arménie,Asie,2020-04-03 22:46:20,736,7,43,686
Australia,Australie,Océanie,2020-04-03 22:46:20,5330,28,649,4653
Austria,Autriche,Europe,2020-04-03 22:46:20,11524,168,2022,9334
Azerbaijan,Azebaïdjan,Asie,2020-04-03 22:46:20,443,5,32,406
Bahrain,Bahrein,Asie,2020-04-03 22:46:20,672,4,382,286
Bangladesh,Bangladesh,Asie,2020-04-03 22:46:20,61,6,26,29
Barbados,Barbados,Amérique Centrale,2020-04-03 22:46:20,51,0,0,51
Belarus,Biélorusse,Europe,2020-04-03 22:46:20,351,4,53,294
Belgium,Belgique,Europe,2020-04-03 22:46:20,16770,1143,2872,12755
Belize,Belize,Amérique Centrale,2020-04-03 22:46:20,4,0,0,4
Benin,Bénin,Afrique,2020-04-03 22:46:20,16,0,2,14
Bhutan,Bhoutan,Asie,2020-04-03 22:46:20,5,0,2,3
Bolivia,Bolivie,Amérique du Sud,2020-04-03 22:46:20,132,9,1,122
Bosnia and Herzegovina,Bosnie Herzégovine,Europe,2020-04-03 22:46:20,579,17,27,535
Botswana,Botswana,Afrique,2020-04-03 22:46:20,4,1,0,3
Brazil,Brésil,Amérique du Sud,2020-04-03 22:46:20,9056,359,127,8570
Brunei Darussalam,Brunei,Asie,2020-04-03 22:46:20,134,1,65,68
Bulgaria,Bulgarie,Europe,2020-04-03 22:46:20,485,14,30,441
Burkina Faso,Burkina Faso,Afrique,2020-04-03 22:46:20,302,16,50,236
Burundi,Burundi,Afrique,2020-04-03 22:46:20,3,0,0,3
Cambodia,Cambodge,Asie,2020-04-03 22:46:20,114,0,35,79
Cameroon,Cameroun,Afrique,2020-04-03 22:46:20,509,8,17,484
Canada,Canada,Amérique du Nord,2020-04-03 22:46:20,12437,179,2175,10083
Cape Verde,Cap Vert,Afrique,2020-04-03 22:46:20,6,1,0,5
Central African Republic,République d’Afrique Centrale,Afrique,2020-04-03 22:46:20,8,0,0,8
Chad,Tchad,Afrique,2020-04-03 22:46:20,8,0,0,8
Chile,Chili,Amérique du Sud,2020-04-03 22:46:20,3737,22,427,3288
China,Chine,Asie,2020-04-03 22:46:20,82511,3326,76760,2425
Colombia,Colombie,Amérique du Sud,2020-04-03 22:46:20,1267,25,55,1187
Congo,Congo,Afrique,2020-04-03 22:46:20,22,2,2,18
Costa Rica,Costa Rica,Amérique du Sud,2020-04-03 22:46:20,416,2,11,403
Côte d'Ivoire,Cote d’Ivoire,Afrique,2020-04-03 22:46:20,218,1,19,198
Croatia,Croatie,Europe,2020-04-03 22:46:20,1079,8,92,979
Cuba,Cuba,Amérique Centrale,2020-04-03 22:46:20,269,6,15,248
Cyprus,Chypre,Europe,2020-04-03 22:46:20,396,11,28,357
Czech Republic,République Tchèque,Europe,2020-04-03 22:46:20,4091,53,72,3966
Democratic Republic of Congo,République Démocratique du Congo,Afrique,2020-04-03 22:46:20,134,13,3,118
Denmark,Danemark,Europe,2020-04-03 22:46:20,3946,139,1287,2520
Diamond Princess,Diamond Princess,,2020-04-03 22:46:20,712,11,619,82
Djibouti,Djibouti,Afrique,2020-04-03 22:46:20,49,0,8,41
Dominica,Dominique,Amérique Centrale,2020-04-03 22:46:20,12,0,0,12
Dominican Republic,République Dominicaine,Amérique Centrale,2020-04-03 22:46:20,1488,68,16,1404
Ecuador,Équateur,Amérique du Sud,2020-04-03 22:46:20,3368,145,65,3158
El Salvador,El Salvador,Amérique Centrale,2020-04-03 22:46:20,46,2,0,44
Equatorial Guinea,Guinée équatoriale,Afrique,2020-04-03 22:46:20,16,0,1,15
Eritrea,Erythrée,Afrique,2020-04-03 22:46:20,22,0,0,22
Estonia,Estonie,Europe,2020-04-03 22:46:20,961,12,48,901
Eswatini,Eswatini,Afrique,2020-04-03 22:46:20,9,0,0,9
Ethiopia,Ethiopie,Afrique,2020-04-03 22:46:20,35,0,3,32
Fiji,Iles Fidji,Amérique Centrale,2020-04-03 22:46:20,7,0,0,7
Finland,Finlande,Europe,2020-04-03 22:46:20,1615,20,300,1295
France,France,Europe,2020-04-03 22:46:20,65202,6520,14135,44547
Gabon,Gabon,Afrique,2020-04-03 22:46:20,21,1,1,19
Georgia,Géorgie,Asie,2020-04-03 22:46:20,155,0,28,127
Germany,Allemagne,Europe,2020-04-03 22:46:20,91159,1275,24575,65309
Ghana,Ghana,Afrique,2020-04-03 22:46:20,205,5,31,169
Greece,Grèce,Europe,2020-04-03 22:46:20,1613,63,78,1472
Grenada,Grenade,Amérique Centrale,2020-04-03 22:46:20,12,0,0,12
Guatemala,Guatemala,Amérique Centrale,2020-04-03 22:46:20,50,1,12,37
Guinea,Guinée,Afrique,2020-04-03 22:46:20,73,0,2,71
Guinea-Bissau,Guinée-Bissau,Afrique,2020-04-03 22:46:20,15,0,0,15
Guyana,Guyane,Amérique du Sud,2020-04-03 22:46:20,23,4,0,19
Haiti,Haïti,Amérique Centrale,2020-04-03 22:46:20,18,0,1,17
Holy See,Iles Anglo-Normandes,Europe,2020-04-03 22:46:20,7,0,0,7
Honduras,Honduras,Amérique Centrale,2020-04-03 22:46:20,222,15,3,204
Hungary,Hongrie,Europe,2020-04-03 22:46:20,623,26,43,554
Iceland,Islande,Europe,2020-04-03 22:46:20,1364,4,309,1051
India,Inde,Asie,2020-04-03 22:46:20,2567,72,192,2303
Indonesia,Indonésie,Asie,2020-04-03 22:46:20,1986,181,134,1671
Iraq,Irak,Moyen-Orient,2020-04-03 22:46:20,820,54,226,540
Ireland,Irlande,Europe,2020-04-03 22:46:20,4273,120,5,4148
Islamic Republic of Iran,Iran,Moyen-Orient,2020-04-03 22:46:20,53183,3294,17935,31954
Israel,Israël,Moyen-Orient,2020-04-03 22:46:20,7428,40,403,6985
Italy,Italie,Europe,2020-04-03 22:46:20,119827,14681,19758,85388
Jamaica,Jamaïque,Amérique Centrale,2020-04-03 22:46:20,47,3,2,42
Japan,Japon,Asie,2020-04-03 22:46:20,2617,63,514,2040
Jordan,Jordanie,Moyen-Orient,2020-04-03 22:46:20,310,5,58,247
Kazakhstan,Kazakhstan,Asie,2020-04-03 22:46:20,464,6,29,429
Kenya,Kenya,Afrique,2020-04-03 22:46:20,122,4,4,114
Kosovo,Kosovo,Europe,2020-04-03 22:46:20,126,1,10,115
Kuwait,Koweit,Moyen-Orient,2020-04-03 22:46:20,417,0,82,335
Kyrgyz Republic,Kirghizistan,Asie,2020-04-03 22:46:20,130,1,6,123
Lao People's Democratic Republic,Laos,Asie,2020-04-03 08:10:40,10,0,0,10
Latvia,Lettonie,Europe,2020-04-03 22:46:20,493,1,1,491
Lebanon,Liban,Moyen-Orient,2020-04-03 22:46:20,508,17,50,441
Liberia,Liberia,Afrique,2020-04-03 22:46:20,7,0,0,7
Libya,Libye,Afrique,2020-04-03 22:46:20,11,1,0,10
Liechtenstein,Liechtenstein,Europe,2020-04-03 22:46:20,75,0,0,75
Lithuania,Lituanie,Europe,2020-04-03 22:46:20,696,9,7,680
Luxembourg,Luxembourg,Europe,2020-04-03 22:46:20,2612,31,500,2081
Madagascar,Madagascar,Afrique,2020-04-03 22:46:20,70,0,0,70
Malawi,Malawi,Afrique,2020-04-03 22:46:20,3,0,0,3
Malaysia,Malaisie,Asie,2020-04-03 22:46:20,3333,53,827,2453
Maldives,Maldives,Asie,2020-04-03 22:46:20,19,0,13,6
Mali,Mali,Afrique,2020-04-03 22:46:20,39,3,0,36
Malta,Malte,Europe,2020-04-03 22:46:20,202,0,2,200
Mauritania,Mauritanie,Afrique,2020-04-03 22:46:20,6,1,2,3
Mauritius,Maurice,Afrique,2020-04-03 22:46:20,186,7,0,179
Mexico,Mexique,Amérique du Nord,2020-04-03 22:46:20,1510,50,633,827
Moldova,Moldavie,Asie,2020-04-03 22:46:20,591,8,26,557
Monaco,Monaco,Europe,2020-04-03 22:46:20,64,1,3,60
Mongolia,Mongolie,Asie,2020-04-03 22:46:20,14,0,2,12
Montenegro,Montenegro,Europe,2020-04-03 22:46:20,174,2,1,171
Morocco,Maroc,Afrique,2020-04-03 22:46:20,791,48,57,686
Mozambique,Mozambique,Afrique,2020-04-03 22:46:20,10,0,0,10
MS Zaandam,MS Zaandam,,2020-04-03 22:46:20,9,2,0,7
Myanmar,Birmanie,Asie,2020-04-03 22:46:37,20,1,0,19
Namibia,Namibie,Afrique,2020-04-03 22:46:37,14,0,3,11
Nepal,Népal,Asie,2020-04-03 22:46:37,6,0,1,5
Netherlands,Pays-Bas,Europe,2020-04-03 22:46:37,15821,1490,260,14071
New Zealand,Nouvelle-Zélande,Océanie,2020-04-03 22:46:37,868,1,103,764
Nicaragua,Nicaragua,Amérique Centrale,2020-04-03 22:46:37,5,1,0,4
Niger,Niger,Afrique,2020-04-03 22:46:37,120,5,0,115
Nigeria,Nigeria,Afrique,2020-04-03 22:46:37,210,4,25,181
North Macedonia,Macédoine du Nord,Europe,2020-04-03 22:46:37,430,12,20,398
Norway,Norvège,Europe,2020-04-03 22:46:37,5370,59,32,5279
Oman,Oman,Moyen-Orient,2020-04-03 22:46:37,252,1,57,194
