Country_Region,French Name,Continent,Last_Update,Confirmed,Deaths,Recovered,Active
C-United Kingdom,,Europe,2020-03-29 23:08:13,4,0,0,4
C-United Kingdom,,Europe,2020-03-29 23:08:13,19522,1228,135,18159
Cambodia,Cambodge,Asie,2020-03-29 23:08:13,103,0,21,82
Cameroon,Cameroun,Afrique,2020-03-29 23:08:13,139,6,5,128
Cape Verde,Cap Vert,Afrique,2020-03-29 23:08:13,6,1,0,5
Central African Republic,République d’Afrique Centrale,Afrique,2020-03-29 23:08:13,3,0,0,3
Chad,Tchad,Afrique,2020-03-29 23:08:13,3,0,0,3
Chile,Chili,Amérique du Sud,2020-03-29 23:08:13,2139,7,75,2057
Colombia,Colombie,Amérique du Sud,2020-03-29 23:08:13,702,10,10,682
Congo,Congo,Afrique,2020-03-29 23:08:13,19,0,0,19
Costa Rica,Costa Rica,Amérique du Sud,2020-03-29 23:08:13,314,2,3,309
Côte d'Ivoire,Cote d’Ivoire,Afrique,2020-03-29 23:08:13,165,1,4,160
Croatia,Croatie,Europe,2020-03-29 23:08:13,713,6,52,655
Cuba,Cuba,Amérique Centrale,2020-03-29 23:08:13,139,3,4,132
Cyprus,Chypre,Europe,2020-03-29 23:08:13,214,5,15,194
Czech Republic,République Tchèque,Europe,2020-03-29 23:08:13,2817,16,11,2790
Democratic Republic of Congo,République Démocratique du Congo,Afrique,2020-03-29 23:08:13,65,6,2,57
Diamond Princess,Diamond Princess,,2020-03-29 23:08:13,712,10,603,99
Djibouti,Djibouti,Afrique,2020-03-29 23:08:13,18,0,0,18
Dominica,Dominique,Amérique Centrale,2020-03-29 23:08:13,11,0,0,11
Dominican Republic,République Dominicaine,Amérique Centrale,2020-03-29 23:08:13,859,39,3,817
Ecuador,Équateur,Amérique du Sud,2020-03-29 23:08:13,1924,58,3,1863
El Salvador,El Salvador,Amérique Centrale,2020-03-29 23:08:13,24,0,0,24
Equatorial Guinea,Guinée équatoriale,Afrique,2020-03-29 23:08:13,12,0,0,12
Eritrea,Erythrée,Afrique,2020-03-29 23:08:13,12,0,0,12
Estonia,Estonie,Europe,2020-03-29 23:08:13,679,3,20,656
Eswatini,Eswatini,Afrique,2020-03-29 23:08:13,9,0,0,9
Ethiopia,Ethiopie,Afrique,2020-03-29 23:08:13,21,0,1,20
Fiji,Iles Fidji,Amérique Centrale,2020-03-29 23:08:13,5,0,0,5
Finland,Finlande,Europe,2020-03-29 23:08:13,1240,11,10,1219
Gabon,Gabon,Afrique,2020-03-29 23:08:13,7,1,0,6
Georgia,Géorgie,Asie,2020-03-29 23:08:13,91,0,18,73
Germany,Allemagne,Europe,2020-03-29 23:08:13,62095,533,9211,52351
Ghana,Ghana,Afrique,2020-03-29 23:08:13,152,5,2,145
Greece,Grèce,Europe,2020-03-29 23:08:13,1156,38,52,1066
Grenada,Grenade,Amérique Centrale,2020-03-29 23:08:13,9,0,0,9
Guatemala,Guatemala,Amérique Centrale,2020-03-29 23:08:13,34,1,10,23
Guinea,Guinée,Afrique,2020-03-29 23:08:13,16,0,0,16
Guinea-Bissau,Guinée-Bissau,Afrique,2020-03-29 23:08:13,2,0,0,2
Guyana,Guyane,Amérique du Sud,2020-03-29 23:08:13,8,1,0,7
Haiti,Haïti,Amérique Centrale,2020-03-29 23:08:13,15,0,1,14
Holy See,Iles Anglo-Normandes,Europe,2020-03-29 23:08:13,6,0,0,6
Honduras,Honduras,Amérique Centrale,2020-03-29 23:08:13,110,3,3,104
Hungary,Hongrie,Europe,2020-03-29 23:08:13,408,13,34,361
Iceland,Islande,Europe,2020-03-29 23:08:13,1020,2,135,883
India,Inde,Asie,2020-03-29 23:08:13,1024,27,95,902
Indonesia,Indonésie,Asie,2020-03-29 23:08:13,1285,114,64,1107
Iraq,Irak,Moyen-Orient,2020-03-29 23:08:13,547,42,143,362
Ireland,Irlande,Europe,2020-03-29 23:08:13,2615,46,5,2564
Islamic Republic of Iran,Iran,Moyen-Orient,2020-03-29 23:08:13,38309,2640,12391,23278
Israel,Israël,Moyen-Orient,2020-03-29 23:08:13,4247,15,132,4100
Italy,Italie,Europe,2020-03-29 23:08:13,97689,10779,13030,73880
Jamaica,Jamaïque,Amérique Centrale,2020-03-29 23:08:13,32,1,2,29
Japan,Japon,Asie,2020-03-29 23:08:13,1866,54,424,1388
Jordan,Jordanie,Moyen-Orient,2020-03-29 23:08:13,259,3,18,238
Kazakhstan,Kazakhstan,Asie,2020-03-29 23:08:13,284,1,20,263
Kenya,Kenya,Afrique,2020-03-29 23:08:13,42,1,1,40
Kosovo,Kosovo,Europe,2020-03-29 23:08:13,94,1,1,92
Kuwait,Koweit,Moyen-Orient,2020-03-29 23:08:13,255,0,67,188
Kyrgyz Republic,Kirghizistan,Asie,2020-03-29 23:08:13,84,0,0,84
Lao People's Democratic Republic,Laos,Asie,2020-03-29 23:08:13,8,0,0,8
Latvia,Lettonie,Europe,2020-03-29 23:08:13,347,0,1,346
Lebanon,Liban,Moyen-Orient,2020-03-29 23:08:13,438,10,30,398
Liberia,Liberia,Afrique,2020-03-29 23:08:13,3,0,0,3
Libya,Libye,Afrique,2020-03-29 23:08:13,8,0,0,8
Liechtenstein,Liechtenstein,Europe,2020-03-29 23:08:13,56,0,0,56
Lithuania,Lituanie,Europe,2020-03-29 23:08:13,460,7,1,452
Luxembourg,Luxembourg,Europe,2020-03-29 23:08:13,1950,21,40,1889
Madagascar,Madagascar,Afrique,2020-03-29 23:08:13,39,0,0,39
Malaysia,Malaisie,Asie,2020-03-29 23:08:13,2470,35,388,2047
Maldives,Maldives,Asie,2020-03-29 23:08:13,17,0,13,4
Mali,Mali,Afrique,2020-03-29 23:08:13,18,1,0,17
Malta,Malte,Europe,2020-03-29 23:08:13,151,0,2,149
Mauritania,Mauritanie,Afrique,2020-03-29 23:08:13,5,0,2,3
Mauritius,Maurice,Afrique,2020-03-29 23:08:13,107,3,0,104
Mexico,Mexique,Amérique du Nord,2020-03-29 23:08:13,848,16,4,828
Moldova,Moldavie,Asie,2020-03-29 23:08:13,263,2,2,259
Monaco,Monaco,Europe,2020-03-29 23:08:13,46,1,1,44
Mongolia,Mongolie,Asie,2020-03-29 23:08:13,12,0,0,12
Montenegro,Montenegro,Europe,2020-03-29 23:08:13,85,1,0,84
Morocco,Maroc,Afrique,2020-03-29 23:08:13,479,26,13,440
Mozambique,Mozambique,Afrique,2020-03-29 23:08:13,8,0,0,8
MS Zaandam,MS Zaandam,,2020-03-29 23:08:13,2,0,0,2
Myanmar,Birmanie,Asie,2020-03-29 23:08:13,10,0,0,10
Namibia,Namibie,Afrique,2020-03-29 23:08:13,11,0,2,9
Nepal,Népal,Asie,2020-03-29 23:08:13,5,0,1,4
New Zealand,Nouvelle-Zélande,Océanie,2020-03-29 23:08:13,514,1,56,457
Nicaragua,Nicaragua,Amérique Centrale,2020-03-29 23:08:13,4,1,0,3
Niger,Niger,Afrique,2020-03-29 23:08:13,18,1,0,17
Nigeria,Nigeria,Afrique,2020-03-29 23:08:13,111,1,3,107
North Macedonia,Macédoine du Nord,Europe,2020-03-29 23:08:13,259,6,3,250
Norway,Norvège,Europe,2020-03-29 23:08:13,4284,25,7,4252
Oman,Oman,Moyen-Orient,2020-03-29 23:08:13,167,0,23,144
Pakistan,Pakistan,Asie,2020-03-29 23:08:13,1597,14,29,1554
Panama,Panama,Amérique Centrale,2020-03-29 23:08:13,901,17,4,880
Papua New Guinea,Papouasie Nouvelle Guinée,Océanie,2020-03-29 23:08:13,1,0,0,1
Paraguay,Paraguay,Amérique du Sud,2020-03-29 23:08:13,59,3,1,55
Peru,Pérou,Amérique du Sud,2020-03-29 23:08:13,852,18,16,818
Philippines,Philippines,Asie,2020-03-29 23:08:13,1418,71,42,1305
Poland,Pologne,Europe,2020-03-29 23:08:13,1862,22,7,1833
Portugal,Portugal,Europe,2020-03-29 23:08:13,5962,119,43,5800
Qatar,Qatar,Moyen-Orient,2020-03-29 23:08:13,634,1,48,585
R. B. de Venezuela,Venezuela,Amérique du Sud,2020-03-29 23:08:13,119,2,39,78
Republic of Korea,Corée du Sud,Asie,2020-03-29 23:08:13,9583,152,5033,4398
Romania,Roumanie,Europe,2020-03-29 23:08:13,1815,43,206,1566
Russian Federation,Russie,Asie,2020-03-29 23:08:13,1534,8,64,1462
Rwanda,Rwanda,Afrique,2020-03-29 23:08:13,70,0,0,70
Saint Kitts and Nevis,Saint-Christophe-et-Niévès,Amérique Centrale,2020-03-29 23:08:13,2,0,0,2
Saint Lucia,Sainte Lucie,Amérique Centrale,2020-03-29 23:08:13,9,0,1,8
Saint Vincent and the Grenadines,Saint Vincent et les Grenadines,Amérique Centrale,2020-03-29 23:08:13,1,0,1,0
San Marino,Saint Marin,Europe,2020-03-29 23:08:13,224,22,6,196
Saudi Arabia,Arabie Saoudite,Moyen-Orient,2020-03-29 23:08:13,1299,8,66,1225
Senegal,Sénégal,Afrique,2020-03-29 23:08:13,142,0,27,115
Serbia,Serbie,Europe,2020-03-29 23:08:13,741,13,0,728
Seychelles,Seychelles,Asie,2020-03-29 23:08:13,8,0,0,8
Singapore,Singapour,Asie,2020-03-29 23:08:13,844,3,212,629
Slovak Republic,Slovaquie,Europe,2020-03-29 23:08:13,314,0,2,312
Slovenia,Slovénie,Europe,2020-03-29 23:08:13,730,11,10,709
Somalia,Somalie,Afrique,2020-03-29 23:08:13,3,0,0,3
South Africa,Afrique du Sud,Afrique,2020-03-29 23:08:13,1280,2,31,1247
Spain,Espagne,Europe,2020-03-29 23:08:13,80110,6803,14709,58598
Sri Lanka,Sri Lanka,Asie,2020-03-29 23:08:13,117,1,11,105
Sudan,Soudan,Afrique,2020-03-29 23:08:13,6,1,0,5
Suriname,Suriname,Amérique du Sud,2020-03-29 23:08:13,8,0,0,8
Sweden,Suède,Europe,2020-03-29 23:08:13,3700,110,16,3574
Switzerland,Suisse,Europe,2020-03-29 23:08:13,14829,300,1595,12934
Syrian Arab Republic,Syrie,Moyen-Orient,2020-03-29 23:08:13,9,1,0,8
Taiwan,Taiwan,Asie,2020-03-29 08:04:48,298,2,30,266
Tanzania,Tanzanie,Afrique,2020-03-29 23:08:13,14,0,1,13
Thailand,Thaïlande,Asie,2020-03-29 23:08:13,1388,7,97,1284
The Bahamas,Les Bahamas,Amérique Centrale,2020-03-29 23:08:13,11,0,1,10
The Gambia,Gambie,Afrique,2020-03-29 23:08:13,4,1,0,3
Timor-Leste,Timor Oriental,Asie,2020-03-29 23:08:13,1,0,0,1
Togo,Togo,Afrique,2020-03-29 23:08:13,25,1,1,23
Trinidad and Tobago,Trinidad et Tobago,Amérique Centrale,2020-03-29 23:08:13,78,3,1,74
Tunisia,Tunisie,Afrique,2020-03-29 23:08:13,312,8,2,302
Turkey,Turquie,Europe,2020-03-29 23:08:13,9217,131,105,8981
Uganda,Ouganda,Afrique,2020-03-29 23:08:13,33,0,0,33
Ukraine,Ukraine,Europe,2020-03-29 23:08:13,475,10,6,459
United Arab Emirates,Émirats Arabes Unis,Moyen-Orient,2020-03-29 23:08:13,570,3,58,509
United States of America,États-Unis,Amérique du Sud,2020-03-29 23:08:26,141482,2473,2754,136255
Uruguay,Uruguay,Amérique du Nord,2020-03-29 23:08:13,304,1,0,303
Uzbekistan,Ouzbékistan,Asie,2020-03-29 23:08:13,144,2,7,135
Vietnam,Vietnam,Asie,2020-03-29 23:08:13,188,0,25,163
West Bank and Gaza,Palestine,Moyen-Orient,2020-03-29 23:08:13,109,1,18,90
Zambia,Zambie,Afrique,2020-03-29 23:08:13,29,0,0,29
Zimbabwe,Zimbabwe,Afrique,2020-03-29 23:08:13,7,1,0,6
