Country_Region,French Name,Continent,Last_Update,Confirmed,Deaths,Recovered,Active
C-France,,Europe,2020-03-27 23:23:03,5,0,0,5
C-France,,Europe,2020-03-27 23:23:03,11,0,0,11
C-France,,Europe,2020-03-27 23:23:03,32964,1995,5700,25269
C-Netherlands,,Europe,2020-03-27 23:23:03,33,0,1,32
C-Netherlands,,Europe,2020-03-27 23:23:03,8,1,2,5
C-Netherlands,,Europe,2020-03-27 23:23:03,3,0,0,3
C-Netherlands,,Europe,2020-03-27 23:23:03,8603,546,3,8054
C-United Kingdom,,Europe,2020-03-27 23:23:03,17,0,2,15
C-United Kingdom,,Europe,2020-03-27 23:23:03,8,1,0,7
C-United Kingdom,,Europe,2020-03-27 23:23:03,88,1,0,87
C-United Kingdom,,Europe,2020-03-27 23:23:03,55,0,14,41
C-United Kingdom,,Europe,2020-03-27 23:23:03,29,0,0,29
C-United Kingdom,,Europe,2020-03-27 23:23:03,5,0,0,5
C-United Kingdom,,Europe,2020-03-27 23:23:03,14543,759,135,13649
Cambodia,Cambodge,Asie,2020-03-27 23:23:03,99,0,11,88
Cameroon,Cameroun,Afrique,2020-03-27 23:23:03,91,2,2,87
Cape Verde,Cap Vert,Afrique,2020-03-27 23:23:03,5,1,0,4
Central African Republic,République d’Afrique Centrale,Afrique,2020-03-27 23:23:03,3,0,0,3
Chad,Tchad,Afrique,2020-03-27 23:23:03,3,0,0,3
Chile,Chili,Amérique du Sud,2020-03-27 23:23:03,1610,5,43,1562
Colombia,Colombie,Amérique du Sud,2020-03-27 23:23:03,539,6,10,523
Congo,Congo,Afrique,2020-03-27 23:23:03,4,0,0,4
Costa Rica,Costa Rica,Amérique du Sud,2020-03-27 23:23:03,263,2,3,258
Côte d'Ivoire,Cote d’Ivoire,Afrique,2020-03-27 23:23:03,101,0,3,98
Croatia,Croatie,Europe,2020-03-27 23:23:03,586,3,37,546
Cuba,Cuba,Amérique Centrale,2020-03-27 23:23:03,80,2,4,74
