Country_Region,French Name,Continent,Last_Update,Confirmed,Deaths,Recovered,Active
Islamic Republic of Iran,Iran,Moyen-Orient,2020-04-22 23:30:53,85996,5391,63113,17492
Israel,Israël,Moyen-Orient,2020-04-22 23:30:53,14498,189,5215,9094
Italy,Italie,Europe,2020-04-22 23:30:53,187327,25085,54543,107699
Jamaica,Jamaïque,Amérique Centrale,2020-04-22 23:30:53,233,6,27,200
Japan,Japon,Asie,2020-04-22 23:30:53,11512,281,1356,9875
Jordan,Jordanie,Moyen-Orient,2020-04-22 23:30:53,435,7,315,113
Kazakhstan,Kazakhstan,Asie,2020-04-22 23:30:53,2135,19,515,1601
Kenya,Kenya,Afrique,2020-04-22 23:30:53,303,14,74,215
Kosovo,Kosovo,Europe,2020-04-22 23:30:53,510,12,93,405
Kuwait,Koweit,Moyen-Orient,2020-04-22 23:30:53,2248,13,443,1792
Kyrgyz Republic,Kirghizistan,Asie,2020-04-22 23:30:53,612,7,254,351
Lao People's Democratic Republic,Laos,Asie,2020-04-22 23:30:53,19,0,4,15
Latvia,Lettonie,Europe,2020-04-22 23:30:53,761,11,133,617
Lebanon,Liban,Moyen-Orient,2020-04-22 23:30:53,682,22,113,547
Liberia,Liberia,Afrique,2020-04-22 23:30:53,101,8,20,73
Libya,Libye,Afrique,2020-04-22 23:30:53,59,1,15,43
Liechtenstein,Liechtenstein,Europe,2020-04-22 23:30:53,81,1,55,25
Lithuania,Lituanie,Europe,2020-04-22 23:30:53,1370,38,357,975
Luxembourg,Luxembourg,Europe,2020-04-22 23:30:53,3654,80,711,2863
Madagascar,Madagascar,Afrique,2020-04-22 23:30:53,121,0,52,69
Malawi,Malawi,Afrique,2020-04-22 23:30:53,23,3,3,17
Malaysia,Malaisie,Asie,2020-04-22 23:30:53,5532,93,3452,1987
Maldives,Maldives,Asie,2020-04-22 23:30:53,86,0,16,70
Mali,Mali,Afrique,2020-04-22 23:30:53,293,17,73,203
Malta,Malte,Europe,2020-04-22 23:30:53,444,3,165,276
Mauritania,Mauritanie,Afrique,2020-04-22 23:30:53,7,1,6,0
Mauritius,Maurice,Afrique,2020-04-22 23:30:53,329,9,261,59
Mexico,Mexique,Amérique du Nord,2020-04-22 23:30:53,9501,857,2627,6017
Moldova,Moldavie,Asie,2020-04-22 23:38:40,2778,75,560,2143
Monaco,Monaco,Europe,2020-04-22 23:38:40,94,3,26,65
Mongolia,Mongolie,Asie,2020-04-22 23:30:53,35,0,8,27
Montenegro,Montenegro,Europe,2020-04-22 23:30:53,315,5,116,194
Morocco,Maroc,Afrique,2020-04-22 23:30:53,3446,149,417,2880
Mozambique,Mozambique,Afrique,2020-04-22 23:30:53,41,0,8,33
MS Zaandam,MS Zaandam,,2020-04-22 23:30:53,9,2,0,7
Myanmar,Birmanie,Asie,2020-04-22 23:30:53,123,5,7,111
Namibia,Namibie,Afrique,2020-04-22 23:30:53,16,0,6,10
Nepal,Népal,Asie,2020-04-22 23:30:53,45,0,7,38
Netherlands,Pays-Bas,Europe,2020-04-22 23:30:53,35032,4068,101,30863
New Zealand,Nouvelle-Zélande,Océanie,2020-04-22 23:30:53,1451,14,1036,401
Nicaragua,Nicaragua,Amérique Centrale,2020-04-22 23:30:53,10,2,7,1
Niger,Niger,Afrique,2020-04-22 23:30:53,662,22,193,447
Nigeria,Nigeria,Afrique,2020-04-22 23:30:53,873,28,197,648
North Macedonia,Macédoine du Nord,Europe,2020-04-22 23:30:53,1259,56,272,931
Norway,Norvège,Europe,2020-04-22 23:30:53,7338,187,32,7119
Oman,Oman,Moyen-Orient,2020-04-22 23:30:53,1614,8,238,1368
Pakistan,Pakistan,Asie,2020-04-22 23:30:53,10076,212,2156,7708
Panama,Panama,Amérique Centrale,2020-04-22 23:30:53,4821,141,231,4449
Papua New Guinea,Papouasie Nouvelle Guinée,Océanie,2020-04-22 23:30:53,8,0,0,8
Paraguay,Paraguay,Amérique du Sud,2020-04-22 23:30:53,213,9,62,142
Peru,Pérou,Amérique du Sud,2020-04-22 23:30:53,19250,530,7027,11693
Philippines,Philippines,Asie,2020-04-22 23:30:53,6710,446,693,5571
Poland,Pologne,Europe,2020-04-22 23:30:53,10169,426,1513,8230
Portugal,Portugal,Europe,2020-04-22 23:30:53,21982,785,1143,20054
Qatar,Qatar,Moyen-Orient,2020-04-22 23:30:53,7141,10,689,6442
R. B. de Venezuela,Venezuela,Amérique du Sud,2020-04-22 23:30:53,288,10,122,156
Republic of Korea,Corée du Sud,Asie,2020-04-22 23:30:53,10694,238,8277,2179
Republic of Yemen,Yemen,Moyen-Orient,2020-04-22 23:30:53,1,0,0,1
Romania,Roumanie,Europe,2020-04-22 23:30:53,9710,524,2406,6780
Russian Federation,Russie,Asie,2020-04-22 23:30:53,57999,513,4420,53066
Rwanda,Rwanda,Afrique,2020-04-22 23:30:53,153,0,84,69
Saint Kitts and Nevis,Saint-Christophe-et-Niévès,Amérique Centrale,2020-04-22 23:30:53,15,0,1,14
Saint Lucia,Sainte Lucie,Amérique Centrale,2020-04-22 23:30:53,15,0,15,0
Saint Vincent and the Grenadines,Saint Vincent et les Grenadines,Amérique Centrale,2020-04-22 23:30:53,13,0,3,10
San Marino,Saint Marin,Europe,2020-04-22 23:30:53,488,40,62,386
Sao Tome and Principe,Sao Tomé-et-Principe,Afrique,2020-04-22 23:30:53,4,0,0,4
Saudi Arabia,Arabie Saoudite,Moyen-Orient,2020-04-22 23:30:53,12772,114,1812,10846
Senegal,Sénégal,Afrique,2020-04-22 23:30:53,442,6,253,183
Serbia,Serbie,Europe,2020-04-22 23:30:53,6630,125,870,5635
Seychelles,Seychelles,Asie,2020-04-22 23:30:53,11,0,5,6
Sierra Leone,Sierra Leone,Afrique,2020-04-22 23:30:53,61,0,6,55
Singapore,Singapour,Asie,2020-04-22 23:30:53,10141,12,896,9233
Slovak Republic,Slovaquie,Europe,2020-04-22 23:30:53,1244,14,284,946
Slovenia,Slovénie,Europe,2020-04-22 23:30:53,1353,79,205,1069
Somalia,Somalie,Afrique,2020-04-22 23:30:53,286,8,4,274
South Africa,Afrique du Sud,Afrique,2020-04-22 23:30:53,3635,65,1055,2515
South Sudan,Sud Soudan,Afrique,2020-04-22 23:30:53,4,0,0,4
Spain,Espagne,Europe,2020-04-22 23:30:53,208389,21717,85915,100757
Sri Lanka,Sri Lanka,Asie,2020-04-22 23:30:53,330,7,105,218
Sudan,Soudan,Afrique,2020-04-22 23:30:53,140,13,12,115
Suriname,Suriname,Amérique du Sud,2020-04-22 23:30:53,10,1,6,3
Sweden,Suède,Europe,2020-04-22 23:30:53,16004,1937,550,13517
Switzerland,Suisse,Europe,2020-04-22 23:30:53,28268,1509,19900,6859
Syrian Arab Republic,Syrie,Moyen-Orient,2020-04-22 23:30:53,42,3,6,33
Taiwan,Taiwan,Asie,2020-04-22 23:30:53,426,6,236,184
Tanzania,Tanzanie,Afrique,2020-04-22 23:30:53,284,10,11,263
Thailand,Thaïlande,Asie,2020-04-22 23:30:53,2826,49,2352,425
The Bahamas,Les Bahamas,Amérique Centrale,2020-04-22 23:30:53,65,9,12,44
The Gambia,Gambie,Afrique,2020-04-22 23:30:53,10,1,2,7
Timor-Leste,Timor Oriental,Asie,2020-04-22 23:30:53,23,0,1,22
Togo,Togo,Afrique,2020-04-22 23:30:53,88,6,56,26
Trinidad and Tobago,Trinidad et Tobago,Amérique Centrale,2020-04-22 23:30:53,115,8,37,70
Tunisia,Tunisie,Afrique,2020-04-22 23:30:53,909,38,190,681
Turkey,Turquie,Europe,2020-04-22 23:30:53,98674,2376,16477,79821
Uganda,Ouganda,Afrique,2020-04-22 23:30:53,63,0,45,18
Ukraine,Ukraine,Europe,2020-04-22 23:30:53,6592,174,424,5994
United Arab Emirates,Émirats Arabes Unis,Moyen-Orient,2020-04-22 23:30:53,8238,52,1546,6640
United Kingdom,Royaume-Uni,Europe,2020-04-22 23:30:53,134638,18151,683,115804
United States of America,États-Unis,Amérique du Nord,2020-04-22 23:30:53,839675,46583,77366,715726
Uruguay,Uruguay,Amérique du Sud,2020-04-22 23:30:53,543,12,324,207
Uzbekistan,Ouzbékistan,Asie,2020-04-22 23:30:53,1716,7,450,1259
Vietnam,Vietnam,Asie,2020-04-22 23:30:53,268,0,223,45
West Bank and Gaza,Palestine,Moyen-Orient,2020-04-22 23:30:53,474,4,71,399
Western Sahara,Sahara Occidental,Afrique,2020-04-22 23:30:53,6,0,0,6
Zambia,Zambie,Afrique,2020-04-22 23:30:53,74,3,35,36
Zimbabwe,Zimbabwe,Afrique,2020-04-22 23:30:53,28,4,2,22
Republic of Serbia,Serbie,,2020-04-22 23:30:53,6630,125,870,5635
Slovakia,Slovaquie,,2020-04-22 23:30:53,1244,14,284,946
Macedonia,Macédoine du Nord,,2020-04-22 23:30:53,1259,56,272,931
