Country_Region,French Name,Continent,Last_Update,Confirmed,Deaths,Recovered,Active
C-France,,Europe,2020-03-28 23:05:25,11,0,0,11
C-France,,Europe,2020-03-28 23:05:25,37575,2314,5700,29561
C-Netherlands,,Europe,2020-03-28 23:05:25,46,0,1,45
C-Netherlands,,Europe,2020-03-28 23:05:25,8,1,2,5
C-Netherlands,,Europe,2020-03-28 23:05:25,3,0,0,3
C-Netherlands,,Europe,2020-03-28 23:05:25,9762,639,3,9120
C-United Kingdom,,Europe,2020-03-28 23:05:25,2,0,0,2
C-United Kingdom,,Europe,2020-03-28 23:05:25,17,0,2,15
C-United Kingdom,,Europe,2020-03-28 23:05:25,2,0,0,2
C-United Kingdom,,Europe,2020-03-28 23:05:25,8,1,0,7
C-United Kingdom,,Europe,2020-03-28 23:05:25,97,1,0,96
C-United Kingdom,,Europe,2020-03-28 23:05:25,56,0,14,42
C-United Kingdom,,Europe,2020-03-28 23:05:25,32,0,0,32
C-United Kingdom,,Europe,2020-03-28 23:05:25,5,0,0,5
C-United Kingdom,,Europe,2020-03-28 23:05:25,4,0,0,4
C-United Kingdom,,Europe,2020-03-28 23:05:25,17089,1019,135,15935
Cambodia,Cambodge,Asie,2020-03-28 23:05:25,99,0,13,86
Cameroon,Cameroun,Afrique,2020-03-28 23:05:25,91,2,2,87
Cape Verde,Cap Vert,Afrique,2020-03-28 23:05:25,5,1,0,4
Central African Republic,République d’Afrique Centrale,Afrique,2020-03-28 23:05:25,3,0,0,3
Chad,Tchad,Afrique,2020-03-28 23:05:25,3,0,0,3
Chile,Chili,Amérique du Sud,2020-03-28 23:05:25,1909,6,61,1842
Colombia,Colombie,Amérique du Sud,2020-03-28 23:05:25,608,6,10,592
Congo,Congo,Afrique,2020-03-28 23:05:25,4,0,0,4
Costa Rica,Costa Rica,Amérique du Sud,2020-03-28 23:05:25,295,2,3,290
Côte d'Ivoire,Cote d’Ivoire,Afrique,2020-03-28 23:05:25,101,0,3,98
Croatia,Croatie,Europe,2020-03-28 23:05:25,657,5,45,607
Cuba,Cuba,Amérique Centrale,2020-03-28 23:05:25,119,3,4,112
Cyprus,Chypre,Europe,2020-03-28 23:05:25,179,5,15,159
Czech Republic,République Tchèque,Europe,2020-03-28 23:05:25,2631,11,11,2609
Democratic Republic of Congo,République Démocratique du Congo,Afrique,2020-03-28 23:05:25,65,6,2,57
Diamond Princess,Diamond Princess,,2020-03-28 23:05:25,712,10,597,105
Djibouti,Djibouti,Afrique,2020-03-28 23:05:25,14,0,0,14
Dominica,Dominique,Amérique Centrale,2020-03-28 23:05:25,11,0,0,11
Dominican Republic,République Dominicaine,Amérique Centrale,2020-03-28 23:05:25,719,28,3,688
Ecuador,Équateur,Amérique du Sud,2020-03-28 23:05:25,1823,48,3,1772
El Salvador,El Salvador,Amérique Centrale,2020-03-28 23:05:25,19,0,0,19
Equatorial Guinea,Guinée équatoriale,Afrique,2020-03-28 23:05:25,12,0,0,12
Eritrea,Erythrée,Afrique,2020-03-28 23:05:25,6,0,0,6
Estonia,Estonie,Europe,2020-03-28 23:05:25,645,1,20,624
Eswatini,Eswatini,Afrique,2020-03-28 23:05:25,9,0,0,9
Ethiopia,Ethiopie,Afrique,2020-03-28 23:05:25,16,0,1,15
Fiji,Iles Fidji,Amérique Centrale,2020-03-28 23:05:25,5,0,0,5
Finland,Finlande,Europe,2020-03-28 23:05:25,1167,9,10,1148
Gabon,Gabon,Afrique,2020-03-28 23:05:25,7,1,0,6
Georgia,Géorgie,Asie,2020-03-28 23:05:25,90,0,14,76
Germany,Allemagne,Europe,2020-03-28 23:05:25,57695,433,8481,48781
Ghana,Ghana,Afrique,2020-03-28 23:05:25,141,5,2,134
Greece,Grèce,Europe,2020-03-28 23:05:25,1061,32,52,977
Grenada,Grenade,Amérique Centrale,2020-03-28 23:05:25,7,0,0,7
Guatemala,Guatemala,Amérique Centrale,2020-03-28 23:05:25,34,1,10,23
Guinea,Guinée,Afrique,2020-03-28 23:05:25,8,0,0,8
Guinea-Bissau,Guinée-Bissau,Afrique,2020-03-28 23:05:25,2,0,0,2
Guyana,Guyane,Amérique du Sud,2020-03-28 23:05:25,8,1,0,7
Haiti,Haïti,Amérique Centrale,2020-03-28 23:05:25,8,0,0,8
Holy See,Iles Anglo-Normandes,Europe,2020-03-28 23:05:25,6,0,0,6
Honduras,Honduras,Amérique Centrale,2020-03-28 23:05:25,95,1,3,91
Hungary,Hongrie,Europe,2020-03-28 23:05:25,343,11,34,298
Iceland,Islande,Europe,2020-03-28 23:05:25,963,2,114,847
India,Inde,Asie,2020-03-28 23:05:25,987,24,84,879
Indonesia,Indonésie,Asie,2020-03-28 23:05:25,1155,102,59,994
Iraq,Irak,Moyen-Orient,2020-03-28 23:05:25,506,42,131,333
Ireland,Irlande,Europe,2020-03-28 23:05:25,2415,36,5,2374
Islamic Republic of Iran,Iran,Moyen-Orient,2020-03-28 23:05:25,35408,2517,11679,21212
Israel,Israël,Moyen-Orient,2020-03-28 23:05:25,3619,12,89,3518
Italy,Italie,Europe,2020-03-28 23:05:25,92472,10023,12384,70065
Jamaica,Jamaïque,Amérique Centrale,2020-03-28 23:05:25,30,1,2,27
Japan,Japon,Asie,2020-03-28 23:05:25,1693,52,404,1237
Jordan,Jordanie,Moyen-Orient,2020-03-28 23:05:25,246,1,18,227
Kazakhstan,Kazakhstan,Asie,2020-03-28 23:05:25,228,1,16,211
Kenya,Kenya,Afrique,2020-03-28 23:05:25,38,1,1,36
Kosovo,Kosovo,Europe,2020-03-28 23:05:25,91,1,1,89
Kuwait,Koweit,Moyen-Orient,2020-03-28 23:05:25,235,0,64,171
Kyrgyz Republic,Kirghizistan,Asie,2020-03-28 23:05:25,58,0,0,58
Lao People's Democratic Republic,Laos,Asie,2020-03-28 23:05:25,8,0,0,8
Latvia,Lettonie,Europe,2020-03-28 23:05:25,305,0,1,304
Lebanon,Liban,Moyen-Orient,2020-03-28 23:05:25,412,8,30,374
Liberia,Liberia,Afrique,2020-03-28 23:05:25,3,0,0,3
Libya,Libye,Afrique,2020-03-28 23:05:25,3,0,0,3
Liechtenstein,Liechtenstein,Europe,2020-03-28 23:05:25,56,0,0,56
Lithuania,Lituanie,Europe,2020-03-28 23:05:25,394,7,1,386
Luxembourg,Luxembourg,Europe,2020-03-28 23:05:25,1831,18,40,1773
Madagascar,Madagascar,Afrique,2020-03-28 23:05:25,26,0,0,26
Malaysia,Malaisie,Asie,2020-03-28 23:05:25,2320,27,320,1973
Maldives,Maldives,Asie,2020-03-28 23:05:25,16,0,9,7
Mali,Mali,Afrique,2020-03-28 23:05:25,18,0,0,18
Malta,Malte,Europe,2020-03-28 23:05:25,149,0,2,147
Mauritania,Mauritanie,Afrique,2020-03-28 23:05:25,5,0,0,5
Mauritius,Maurice,Afrique,2020-03-28 23:05:25,102,2,0,100
Mexico,Mexique,Amérique du Nord,2020-03-28 23:05:25,717,12,4,701
Moldova,Moldavie,Asie,2020-03-28 23:05:25,231,2,2,227
Monaco,Monaco,Europe,2020-03-28 23:05:25,42,0,1,41
Mongolia,Mongolie,Asie,2020-03-28 23:05:25,12,0,0,12
Montenegro,Montenegro,Europe,2020-03-28 23:05:25,84,1,0,83
Morocco,Maroc,Afrique,2020-03-28 23:05:25,402,25,11,366
Mozambique,Mozambique,Afrique,2020-03-28 23:05:25,8,0,0,8
MS Zaandam,MS Zaandam,,2020-03-28 23:05:25,2,0,0,2
Myanmar,Birmanie,Asie,2020-03-28 23:05:25,8,0,0,8
Namibia,Namibie,Afrique,2020-03-28 23:05:25,8,0,2,6
Nepal,Népal,Asie,2020-03-28 23:05:25,5,0,1,4
New Zealand,Nouvelle-Zélande,Océanie,2020-03-28 23:05:25,451,0,50,401
Nicaragua,Nicaragua,Amérique Centrale,2020-03-28 23:05:25,4,1,0,3
Niger,Niger,Afrique,2020-03-28 23:05:25,10,1,0,9
Nigeria,Nigeria,Afrique,2020-03-28 23:05:25,89,1,3,85
North Macedonia,Macédoine du Nord,Europe,2020-03-28 23:05:25,241,4,3,234
Norway,Norvège,Europe,2020-03-28 23:05:25,4015,23,7,3985
Oman,Oman,Moyen-Orient,2020-03-28 23:05:25,152,0,23,129
Pakistan,Pakistan,Asie,2020-03-28 23:05:25,1495,12,29,1454
Panama,Panama,Amérique Centrale,2020-03-28 23:05:25,786,14,2,770
Papua New Guinea,Papouasie Nouvelle Guinée,Océanie,2020-03-28 23:05:25,1,0,0,1
Paraguay,Paraguay,Amérique du Sud,2020-03-28 23:05:25,56,3,1,52
Peru,Pérou,Amérique du Sud,2020-03-28 23:05:25,671,16,16,639
Philippines,Philippines,Asie,2020-03-28 23:05:25,1075,68,35,972
Poland,Pologne,Europe,2020-03-28 23:05:25,1638,18,7,1613
Portugal,Portugal,Europe,2020-03-28 23:05:25,5170,100,43,5027
Qatar,Qatar,Moyen-Orient,2020-03-28 23:05:25,590,1,45,544
R. B. de Venezuela,Venezuela,Amérique du Sud,2020-03-28 23:05:25,119,2,39,78
Republic of Korea,Corée du Sud,Asie,2020-03-28 23:05:25,9478,144,4811,4523
Romania,Roumanie,Europe,2020-03-28 23:05:25,1452,37,139,1276
