DATE,NIS5,TX_DESCR_FR,CASES
2020-06-19,62063,Liège,<5
2020-06-19,63040,La Calamine,<5
2020-06-20,62003,Ans,<5
2020-06-20,62063,Liège,<5
2020-06-20,62079,Oupeye,<5
2020-06-20,63040,La Calamine,<5
2020-06-20,63075,Stoumont,<5
2020-06-21,62063,Liège,<5
2020-06-21,63049,Malmedy,<5
2020-06-22,61024,Hamoir,<5
2020-06-22,62006,Awans,<5
2020-06-22,62009,Aywaille,<5
2020-06-22,62063,Liège,<5
2020-06-22,63040,La Calamine,<5
2020-06-22,63049,Malmedy,<5
2020-06-22,63079,Verviers,<5
2020-06-23,62015,Beyne-Heusay,<5
2020-06-23,62038,Fléron,<5
2020-06-23,62063,Liège,<5
2020-06-23,62093,Saint-Nicolas (Liège),<5
2020-06-23,63020,Dison,<5
2020-06-23,63072,Spa,<5
2020-06-23,63075,Stoumont,<5
2020-06-24,61028,Héron,<5
2020-06-24,62003,Ans,<5
2020-06-24,63023,Eupen,<5
2020-06-24,63040,La Calamine,<5
2020-06-25,62063,Liège,<5
2020-06-26,62063,Liège,<5
2020-06-26,63079,Verviers,<5
2020-06-26,64074,Waremme,<5
2020-06-27,62038,Fléron,<5
2020-06-27,64047,Lincent,<5
2020-06-29,61024,Hamoir,<5
2020-06-29,62026,Comblain-au-Pont,<5
2020-06-29,63046,Limbourg,<5
2020-06-29,63079,Verviers,<5
2020-06-30,61024,Hamoir,<5
2020-06-30,62038,Fléron,<5
2020-06-30,63072,Spa,<5
2020-06-30,64008,Berloz,<5
2020-07-03,62009,Aywaille,<5
2020-07-03,62051,Herstal,<5
2020-07-03,62063,Liège,<5
2020-07-03,63020,Dison,<5
2020-07-04,62006,Awans,<5
2020-07-04,62063,Liège,<5
2020-07-06,62006,Awans,<5
2020-07-06,62079,Oupeye,<5
2020-07-06,63020,Dison,<5
2020-07-07,62003,Ans,<5
2020-07-07,62009,Aywaille,<5
2020-07-07,62063,Liège,<5
2020-07-07,62079,Oupeye,<5
2020-07-07,62093,Saint-Nicolas (Liège),<5
2020-07-07,62096,Seraing,<5
2020-07-07,63012,Bullange,<5
2020-07-07,63073,Stavelot,<5
2020-07-07,63079,Verviers,<5
2020-07-07,63089,Thimister-Clermont,<5
2020-07-08,64015,Braives,<5
2020-07-09,62063,Liège,<5
2020-07-09,63020,Dison,<5
2020-07-09,63048,Lontzen,<5
2020-07-09,63079,Verviers,<5
2020-07-10,62022,Chaudfontaine,<5
2020-07-10,62063,Liège,<5
2020-07-10,63020,Dison,<5
2020-07-10,63076,Theux,<5
2020-07-10,63079,Verviers,<5
2020-07-10,64015,Braives,<5
2020-07-11,62027,Dalhem,<5
2020-07-11,62063,Liège,<5
2020-07-11,63079,Verviers,<5
2020-07-11,64015,Braives,5
2020-07-12,61068,Villers-Le-Bouillet,<5
2020-07-13,62096,Seraing,<5
2020-07-13,63020,Dison,<5
2020-07-13,63058,Pepinster,<5
2020-07-13,63079,Verviers,<5
2020-07-13,64015,Braives,<5
2020-07-14,61031,Huy,<5
2020-07-14,61043,Nandrin,<5
2020-07-14,61068,Villers-Le-Bouillet,<5
2020-07-14,62003,Ans,<5
2020-07-14,62063,Liège,<5
2020-07-14,62096,Seraing,<5
2020-07-14,63020,Dison,<5
2020-07-14,63048,Lontzen,<5
2020-07-14,63076,Theux,<5
2020-07-14,63079,Verviers,<5
2020-07-14,64015,Braives,8
2020-07-14,64029,Geer,<5
2020-07-14,64034,Hannut,<5
2020-07-15,61068,Villers-Le-Bouillet,<5
2020-07-15,61072,Wanze,<5
2020-07-15,62038,Fléron,<5
2020-07-15,62063,Liège,5
2020-07-15,62093,Saint-Nicolas (Liège),<5
2020-07-15,62096,Seraing,<5
2020-07-15,63020,Dison,<5
2020-07-15,63035,Herve,<5
2020-07-15,63045,Lierneux,<5
2020-07-15,63049,Malmedy,<5
2020-07-15,63079,Verviers,<5
2020-07-15,64034,Hannut,<5
2020-07-16,61072,Wanze,<5
2020-07-16,61080,Engis,<5
2020-07-16,62003,Ans,<5
2020-07-16,62063,Liège,<5
2020-07-16,63003,Aubel,<5
2020-07-16,63020,Dison,<5
2020-07-16,63079,Verviers,<5
2020-07-16,64034,Hannut,<5
2020-07-17,61003,Amay,<5
2020-07-17,61031,Huy,<5
2020-07-17,61068,Villers-Le-Bouillet,<5
2020-07-17,62063,Liège,<5
2020-07-17,62093,Saint-Nicolas (Liège),<5
2020-07-17,62096,Seraing,<5
2020-07-17,63045,Lierneux,<5
2020-07-17,63079,Verviers,<5
2020-07-17,64034,Hannut,<5
2020-07-17,64047,Lincent,<5
2020-07-18,62015,Beyne-Heusay,<5
2020-07-18,62022,Chaudfontaine,<5
2020-07-18,62096,Seraing,<5
2020-07-18,63086,Trois-Ponts,<5
2020-07-18,64015,Braives,<5
2020-07-18,64034,Hannut,<5
2020-07-19,62015,Beyne-Heusay,<5
2020-07-19,62063,Liège,<5
2020-07-20,61012,Clavier,<5
2020-07-20,62003,Ans,<5
2020-07-20,62015,Beyne-Heusay,<5
2020-07-20,62022,Chaudfontaine,<5
2020-07-20,62038,Fléron,<5
2020-07-20,62063,Liège,9
2020-07-20,62093,Saint-Nicolas (Liège),<5
2020-07-20,62096,Seraing,<5
2020-07-20,63020,Dison,<5
2020-07-20,63035,Herve,5
2020-07-20,63079,Verviers,<5
2020-07-20,64015,Braives,<5
2020-07-20,64029,Geer,<5
2020-07-20,64034,Hannut,<5
2020-07-21,62027,Dalhem,<5
2020-07-21,62063,Liège,<5
2020-07-21,62079,Oupeye,<5
2020-07-21,64015,Braives,<5
2020-07-22,62022,Chaudfontaine,<5
2020-07-22,62032,Esneux,<5
2020-07-22,62063,Liège,<5
2020-07-22,62093,Saint-Nicolas (Liège),<5
2020-07-22,62096,Seraing,<5
2020-07-22,63020,Dison,<5
2020-07-22,63035,Herve,<5
2020-07-22,63045,Lierneux,<5
2020-07-22,63046,Limbourg,<5
2020-07-22,63057,Olne,<5
2020-07-22,63079,Verviers,9
2020-07-22,63089,Thimister-Clermont,<5
2020-07-22,64034,Hannut,<5
2020-07-22,64075,Wasseiges,<5
2020-07-23,61012,Clavier,<5
2020-07-23,62003,Ans,<5
2020-07-23,62015,Beyne-Heusay,<5
2020-07-23,62032,Esneux,<5
2020-07-23,62038,Fléron,<5
2020-07-23,62063,Liège,9
2020-07-23,62093,Saint-Nicolas (Liège),<5
2020-07-23,62096,Seraing,<5
2020-07-23,63020,Dison,<5
2020-07-23,63035,Herve,<5
2020-07-23,63046,Limbourg,<5
2020-07-23,63079,Verviers,13
2020-07-24,61019,Ferrières,<5
2020-07-24,61068,Villers-Le-Bouillet,<5
2020-07-24,61080,Engis,<5
2020-07-24,62015,Beyne-Heusay,<5
2020-07-24,62022,Chaudfontaine,<5
2020-07-24,62027,Dalhem,<5
2020-07-24,62051,Herstal,<5
2020-07-24,62063,Liège,6
2020-07-24,62079,Oupeye,<5
2020-07-24,62093,Saint-Nicolas (Liège),<5
2020-07-24,62096,Seraing,<5
2020-07-24,63035,Herve,<5
2020-07-24,63079,Verviers,<5
2020-07-24,63080,Waimes,<5
2020-07-24,64029,Geer,<5
2020-07-25,62015,Beyne-Heusay,<5
2020-07-25,62027,Dalhem,<5
2020-07-25,62038,Fléron,<5
2020-07-25,62051,Herstal,<5
2020-07-25,62063,Liège,10
2020-07-25,62093,Saint-Nicolas (Liège),<5
2020-07-25,62099,Soumagne,<5
2020-07-25,63020,Dison,<5
2020-07-25,63035,Herve,<5
2020-07-25,63079,Verviers,7
2020-07-25,63088,Plombières,<5
2020-07-25,64075,Wasseiges,<5
2020-07-26,61080,Engis,<5
2020-07-26,62051,Herstal,<5
2020-07-26,62063,Liège,<5
2020-07-26,62093,Saint-Nicolas (Liège),<5
2020-07-26,62096,Seraing,<5
2020-07-26,63020,Dison,<5
2020-07-27,61072,Wanze,<5
2020-07-27,62003,Ans,<5
2020-07-27,62009,Aywaille,<5
2020-07-27,62015,Beyne-Heusay,<5
2020-07-27,62038,Fléron,<5
2020-07-27,62063,Liège,13
2020-07-27,62093,Saint-Nicolas (Liège),<5
2020-07-27,62096,Seraing,<5
2020-07-27,63020,Dison,<5
2020-07-27,63035,Herve,<5
2020-07-27,63045,Lierneux,<5
2020-07-27,63079,Verviers,7
2020-07-28,61031,Huy,<5
2020-07-28,62003,Ans,5
2020-07-28,62011,Bassenge,<5
2020-07-28,62015,Beyne-Heusay,<5
2020-07-28,62026,Comblain-au-Pont,<5
2020-07-28,62032,Esneux,<5
2020-07-28,62063,Liège,11
2020-07-28,62079,Oupeye,<5
2020-07-28,62093,Saint-Nicolas (Liège),6
2020-07-28,62096,Seraing,7
2020-07-28,63020,Dison,<5
2020-07-28,63038,Jalhay,<5
2020-07-28,63072,Spa,<5
2020-07-28,63079,Verviers,23
2020-07-28,63084,Welkenraedt,<5
2020-07-29,61003,Amay,<5
2020-07-29,61028,Héron,<5
2020-07-29,61072,Wanze,<5
2020-07-29,62003,Ans,<5
2020-07-29,62051,Herstal,<5
2020-07-29,62060,Juprelle,<5
2020-07-29,62063,Liège,7
2020-07-29,62093,Saint-Nicolas (Liège),<5
2020-07-29,62096,Seraing,<5
2020-07-29,63020,Dison,<5
2020-07-29,63079,Verviers,<5
2020-07-29,64065,Saint-Georges-sur-Meuse,<5
2020-07-30,61031,Huy,<5
2020-07-30,61043,Nandrin,<5
2020-07-30,61072,Wanze,<5
2020-07-30,61081,Tinlot,<5
2020-07-30,62003,Ans,<5
2020-07-30,62015,Beyne-Heusay,7
2020-07-30,62051,Herstal,<5
2020-07-30,62063,Liège,7
2020-07-30,62096,Seraing,<5
2020-07-30,62099,Soumagne,<5
2020-07-30,63020,Dison,<5
2020-07-30,63035,Herve,<5
2020-07-30,63058,Pepinster,<5
2020-07-30,63073,Stavelot,<5
2020-07-30,63079,Verviers,<5
,61019,Ferrières,<5
,61028,Héron,<5
,61043,Nandrin,<5
,61048,Ouffet,<5
,61068,Villers-Le-Bouillet,<5
,61079,Anthisnes,<5
,61080,Engis,<5
,62006,Awans,<5
,62051,Herstal,<5
,62063,Liège,<5
,62079,Oupeye,<5
,62096,Seraing,10
,63004,Baelen,<5
,63035,Herve,<5
,63046,Limbourg,<5
,63067,Saint-Vith,<5
,63087,Burg-Reuland,<5
,64023,Donceel,<5
,64063,Remicourt,<5
,64074,Waremme,<5
,64076,Faimes,<5
